"GENE_SYMBOL","GSM3036125","GSM3036126","GSM3036127","GSM3036128","GSM3036129","GSM3036130","GSM3036131","GSM3036132","GSM3036133","GSM3036134","GSM3036135"
"ASCL1",4.317156973,4.058983988,4.132747698,4.158336148,4.176744793,4.259583697,4.093905889,4.259583697,4.206511408,4.307936509,4.289495581
"STAB2",4.353022634,4.178712107,4.417242301,4.37440993,4.226069656,4.383681197,4.318782327,4.383681197,4.334674157,4.398893825,4.490636207
"HSP90B1",6.559525584,8.411365397,6.304481778,7.765465833,8.121537478,6.203606117,7.716910609,5.151576256,6.559525584,6.13814886,6.082704555
"TDG",5.190519899,5.179829688,5.158449266,5.225478029,5.333209775,5.109459224,5.208903914,5.02658865,5.10499821,5.179829688,5.3829437
"HCFC2",4.51719852,4.294320422,4.323391478,4.204826503,4.488959383,4.293618028,4.275859723,4.320255485,4.129584436,4.362152886,4.342772182
"TXNRD1",4.786228789,4.786228789,4.786228789,4.806123736,4.711086889,4.639809254,4.806123736,4.600210568,4.685822883,4.830853636,4.685822883
"EID3",3.344476491,3.681256457,3.439465712,3.428858264,3.506598969,3.594057261,3.44829344,3.535751733,3.612173387,3.879870283,3.543090317
"CHST11",4.501052668,5.124851192,4.645863039,4.809504561,5.262311822,4.575015086,4.833762092,4.445641582,4.712698596,4.645863039,4.679280817
"C12orf45",5.049035704,5.09012671,5.069581207,5.011457789,4.9357308,5.146083548,5.196568208,4.91048847,5.059308456,4.864126177,4.823035171
"KIAA1033",4.583929218,4.628829853,4.348200886,4.49147828,4.709889438,4.467210374,4.750335948,4.297335029,4.662505329,4.583929218,4.426776997
"C12orf75",5.00026612,5.074338676,4.802739304,4.711901065,5.231214007,4.77390858,5.673017554,4.766157641,5.037302398,5.074338676,4.93853899
"TCP11L2",4.073676607,4.084560376,3.975722689,4.024281009,3.893359708,4.048828753,4.114289404,4.032463591,3.953955152,4.062792838,4.095444145
"POLR3B",4.756438356,4.551066225,4.604641563,4.695944873,4.73436935,4.753581588,4.6094898,4.705550992,4.649287679,4.836801364,4.792155249
"RFX4",4.607740078,4.293787012,4.597274975,4.484074117,4.307925138,4.593118723,4.50085021,4.668611142,4.492623954,4.408903136,4.513554158
"RIC8B",4.642536566,4.381821128,4.336870191,4.420124731,4.52266334,4.308264431,4.448089806,4.364194581,4.327880003,4.534654316,4.597585629
"BTBD11",4.25245829,4.229764752,4.275151828,4.165830087,4.503629168,4.286472616,4.487543497,4.206044264,4.502087212,4.309192136,4.343232443
"PWP1",4.222488931,4.266712659,4.288824523,4.298490423,4.339253094,4.314795492,4.274032821,4.19250748,4.277768591,4.321992319,4.333048251
"ASCL4",3.963009978,3.811675386,3.779246545,3.922219128,3.757224792,4.169710631,4.029465446,3.707726491,4.038677274,3.833294613,4.157583025
"WSCD2",3.960156099,4.000213666,4.07031441,4.165624922,3.984700828,4.027777993,4.070855158,4.036393426,4.160443937,4.010228058,4.030256842
"FICD",5.047667147,4.91493625,5.057877216,4.975257038,5.058704307,4.975257038,5.142151576,4.925188676,5.098717492,5.129347699,5.11913763
"ISCU",4.831901083,4.699651669,4.589443824,4.644610742,4.918429589,4.652664238,4.854001625,4.564075787,4.523319117,4.6776101,4.688630884
"DAO",4.759832058,4.552804764,4.83229161,4.660988624,4.644087357,4.737044323,4.779297489,4.982112687,4.69772387,4.67702114,4.904751163
"USP30",4.606433886,4.721050277,4.800400085,4.822648038,4.877964191,4.776551244,4.850306115,4.721235091,4.915016476,4.668150404,4.729866922
"UNG",4.480340555,4.302130568,4.367786879,4.312470121,4.358082733,4.367205256,4.449307959,4.385450301,4.33964846,4.452202136,4.358407406
"ACACB",4.485525843,4.433451636,4.485525843,4.456245364,4.464647033,4.473048702,4.615877069,4.48145037,4.558429733,4.516770367,4.600089098
"MYO1H",4.235240409,4.009453354,4.298460784,4.24373668,4.130123064,4.328946892,4.186929872,4.300543488,4.244271891,4.289429302,4.461027464
"UBE3B",4.518977821,4.561684822,4.433563819,4.486084464,4.584867163,4.436693115,4.617794729,4.370837982,4.529654571,4.380180067,4.369503317
"MVK",4.640171821,4.662128204,4.673106396,4.586886129,4.644029468,4.717499475,4.741989477,4.611376131,4.749953738,4.607237246,4.695062779
"FAM222A",4.838679293,4.4820632,4.591791229,4.39115743,4.462819634,4.552397388,4.561355164,4.668848469,4.445487191,4.719807262,4.637511241
"TCHP",4.737127696,4.532738859,4.666035926,4.52106304,4.707060376,4.618490216,4.627347232,4.583062152,4.701581811,4.701581811,4.834878879
"ANKRD13A",4.943713097,5.004507436,4.809965549,4.934614221,5.012632023,4.622543013,5.137460506,4.755173276,4.895077625,4.943713097,4.846442153
"IFT81",4.349392072,4.302048761,4.377798059,4.437112143,4.320591261,4.428148998,4.410222709,4.284738682,4.481953344,4.377798059,4.538765318
"ATP2A2",5.234015178,5.395601288,4.652305181,4.900652909,5.56062846,4.818155965,5.238890379,4.595414217,4.964704994,4.706167218,4.813891291
"FAM216A",4.850952723,4.990811588,4.827642912,4.77788111,5.015139947,4.825332877,5.054683086,4.762063854,4.874262534,4.792678196,4.804333101
"RAD9B",4.993852205,4.529351082,4.939205014,4.897888223,4.767405762,4.720804883,5.065651387,4.832646992,4.820802767,5.139578047,5.066715126
"TCTN1",4.627827823,4.710242451,4.646142185,4.760079906,4.699227451,4.612295373,4.742693491,4.603602165,4.664456546,4.462998568,4.527098834
"CCDC63",4.488744459,4.253993424,4.498525752,4.285803261,4.464786137,4.268757273,4.464786137,4.592631048,4.596338683,4.518088338,4.684370321
"CUX2",4.221463621,4.051856164,4.211486712,4.293505177,4.0791644,4.139179818,4.147753449,4.267784284,4.241417439,4.311255804,4.301278895
"SH2B3",4.274665541,4.301009743,4.230758539,4.372020281,4.391341649,4.304395492,4.343038229,4.343038229,4.336135345,4.450293553,4.371260948
"MAPKAPK5",5.213044194,5.802703321,5.078560534,5.246476043,5.779210454,5.153458924,5.457878587,5.102722313,5.264768679,5.254423782,5.202699297
"ERP29",4.427398031,4.165614694,4.437869364,4.277391545,4.145822934,4.556974843,4.293837621,4.433629271,4.176086027,4.176086027,4.186557361
"TRAFD1",4.382283222,4.345134464,4.289411326,4.215396181,4.543792546,4.416082848,4.498181939,4.425204969,4.577314204,4.484442308,4.772345185
"PTPN11",5.074364588,5.146053083,5.217741578,5.288717824,5.068629076,4.895702202,5.296578136,4.85640064,4.954883763,5.03852034,5.110208835
"RPH3A",4.512975934,4.371951783,4.484771104,4.491975374,4.410388826,4.555431578,4.455714686,4.510105718,4.522377544,4.522377544,4.597590424
"OAS1",5.655245377,5.867910478,5.942343263,6.013666051,5.938997963,5.997073143,5.474396525,5.75647597,5.974243028,5.793477692,5.485113296
"OAS3",4.352727874,4.20861172,4.239493753,4.288283851,4.42408865,4.211893651,4.254332651,4.373161851,4.249787764,4.31155183,4.42478595
"OAS2",4.612139841,4.658375697,4.380960566,4.820445281,4.804740696,4.561319637,4.545615052,4.388569208,4.600580878,4.508109167,4.542786059
"DTX1",5.058754063,4.908556872,5.028714625,5.145201978,4.885248852,5.058550936,5.032555623,5.145201978,4.948609456,5.178911817,5.168898671
"CCDC42B",4.131194787,4.047349201,4.233672725,4.31796344,4.132965466,3.8863015,4.18582203,4.080108902,4.140510963,4.606319774,4.336150663
"TPCN1",4.436156525,4.625274922,4.447281137,4.592025691,4.655321364,4.52081806,4.59993765,4.283459288,4.436156525,4.436156525,4.336035021
"PLBD2",4.452782868,4.329939499,4.350413394,4.503520822,4.342265978,4.367727269,4.444111143,4.333778881,4.288991709,4.391361183,4.463019815
"SDSL",5.793935941,5.544102864,5.826522864,5.513841097,5.838724329,5.59308091,5.767408497,5.482145172,5.783073634,5.674450556,5.815660557
"MAP1LC3B2",4.59096055,4.843703834,4.735385284,4.778878837,5.211363432,4.693926506,4.84838529,4.493130087,4.747420678,4.711314495,4.602995945
"RNFT2",4.704600728,4.511186685,4.52193191,4.660867014,4.619907382,4.529796192,4.480644634,4.718210499,4.543422359,4.52193191,4.607893706
"FBXW8",4.585456975,4.754635794,4.512951766,4.564489928,5.047756783,4.556695301,4.611257688,4.556695301,4.645877982,4.621709579,4.63379378
"RFC5",4.29513741,4.46555682,4.29513741,4.286569643,4.999253554,4.162624615,4.348542157,4.100652101,4.282964595,4.27079178,4.100372369
"PEBP1",6.208335163,7.355793143,6.268727689,6.565459528,8.243340959,5.811966478,7.948158114,5.058473428,6.087550113,6.172099648,6.051314598
"SUDS3",4.865532131,4.949997168,5.094794373,4.818411864,5.373323328,4.74025532,4.794964901,4.435444798,4.720734925,4.82933283,4.805199962
"SRRM4",4.657000757,4.454444209,4.636745102,4.845598516,4.613644301,4.914325691,4.484780848,4.733916857,4.950707752,4.677256412,4.83930165
"HSPB8",4.636769007,4.65473177,4.58288072,4.734316846,4.753107985,4.818876972,4.508823177,4.687338999,5.076856688,4.690657295,4.987042875
"CCDC60",4.835709297,4.767212833,5.178191619,4.945188202,4.830720019,5.156514078,4.892356733,5.103682609,5.060769109,4.894420552,5.060769109
"TMEM233",4.7264875,4.611527334,4.611527334,5.013911812,4.574971457,4.756272908,4.76581509,4.861236906,5.06252491,4.991780192,5.460463948
"PRKAB1",4.193822862,4.346827538,4.117320525,4.20903951,4.273177096,4.193005114,4.441538258,4.000592357,4.106391619,4.062675998,4.040818187
"CCDC64",4.36861711,4.408589137,4.578470249,4.537218195,4.459405103,4.433467405,4.718782077,4.424821506,4.618442275,4.578470249,4.698386328
"SIRT4",4.503233967,3.99078737,4.123643895,4.464948513,4.112259739,4.302169079,4.193649456,4.437818607,4.313438931,4.389356946,4.446295457
"DYNLL1",5.532182364,5.520415131,5.249768766,5.497400173,5.889770818,5.582029135,5.574335593,5.105029527,5.390975565,5.273303232,5.320372165
"RNF10",4.982833263,5.435016536,5.071064146,5.224031596,5.392973417,5.08726917,5.449287357,4.757430378,5.093121866,4.894602381,4.960775543
"CABP1",4.400811053,4.2758591,4.543613285,4.43482376,4.388021168,4.294415983,4.322497539,4.406742205,4.320484798,4.445436751,4.507912727
"MLEC",5.654320481,5.800277995,5.508362966,5.746419384,6.0039619,5.379616407,5.699593472,5.270355946,5.544852345,5.654320481,5.605667976
"UNC119B",4.153003668,4.392520776,4.291186615,4.170323718,4.235399445,4.253992509,4.319068236,4.281882107,4.208276847,4.189852454,4.263550025
"ACADS",3.985125621,4.202636099,4.005840905,4.313684895,4.019848415,4.196150303,4.095406367,3.877127839,4.254424308,3.97476798,3.86083392
"HNF1A",4.919637625,4.791740647,4.928773123,4.814845638,4.898051124,4.851825854,4.916541232,4.935031339,4.89223113,4.89223113,5.029263606
"P2RX7",4.39859104,4.269402113,4.435502162,4.386293356,4.358467578,4.441944912,4.312091281,4.497596468,4.389363259,4.352452137,4.601602211
"P2RX4",4.434872106,4.470206182,4.387760005,4.652494643,4.428455642,4.482534022,4.621592712,4.343475332,4.434872106,4.387760005,4.540874334
"RNF34",4.661874659,4.7117288,4.636947588,4.659005745,4.76725521,4.403846291,5.068807291,4.442506815,4.599556982,4.674338194,4.724192336
"ORAI1",4.393218771,4.283185121,4.206161566,4.353973986,4.418069578,4.169699158,4.506201017,4.241806699,4.184154836,4.206161566,4.382215406
"TMEM120B",4.498090705,4.42601009,4.467199013,4.458335424,4.33935636,4.432839911,4.500827947,4.441338415,4.343632244,4.395118398,4.456901782
"SETD1B",4.581327858,4.490651945,4.603996837,4.510994213,4.768029029,4.398541481,4.607382269,4.671640973,4.569993369,4.728676217,4.706007239
"BCL7A",4.815742664,4.783596784,4.869319131,4.782823501,4.857158143,4.749785882,4.906714572,4.67545124,4.655013265,4.740735611,4.783596784
"MLXIP",4.471637429,4.742667879,4.642286231,4.805043997,4.594043642,4.720643855,4.585603628,4.644683727,4.652324396,4.632248066,4.572019077
"LRRC43",4.570244004,4.444055753,4.579950792,4.576567376,4.682445483,4.532451498,4.426573391,4.558921025,4.764379774,4.521710061,4.609071158
"B3GNT4",4.228966724,4.031460304,4.106700845,4.330081508,4.209253692,4.252406483,4.140209226,4.131578668,4.285397129,4.069080574,4.116105912
"KNTC1",4.71133839,4.433717136,4.442971178,4.511861725,4.474856674,4.42860036,4.604374353,4.410097835,4.507749471,4.378192886,4.489241387
"DENR",6.105126347,6.349623479,6.082899335,6.133194103,6.344492603,6.149447834,6.246970219,5.938149334,6.060672323,6.171807383,6.138466865
"CCDC62",4.304132233,4.165926657,4.304132233,4.347819222,4.15608321,4.31586322,4.148094209,4.291896218,4.258063708,4.246546577,4.211995183
"HIP1R",4.465567556,4.361528984,4.446651452,4.486835124,4.414648239,4.396601518,4.531951927,4.43269496,4.446651452,4.512857816,4.579064181
"C12orf65",4.578912856,4.578912856,4.71353297,4.576375199,4.594664548,4.658677268,4.704400639,4.631243245,4.758406341,4.740456993,4.71353297
"SETD8",5.298862744,5.367054012,5.378419223,5.218194082,5.466557809,5.194158882,5.346381812,5.394452211,5.230671477,5.367054012,5.43524528
"SNRNP35",5.511567265,6.136738905,5.779497968,5.572447463,5.896088969,5.596720576,6.292549815,5.386353596,5.556222382,5.533894824,5.623205058
"TMED2",5.150279153,5.870937774,4.836949318,5.055599145,5.669071637,4.862313291,5.585034309,4.61860504,4.899615285,4.910059613,4.82650499
"DDX55",4.826329482,4.8385072,4.923751222,4.73435124,5.115831707,4.749921872,4.866701606,4.78884845,4.875040352,4.826329482,4.948106657
"GTF2H3",5.057247509,5.081613371,5.118162164,5.081846688,5.564383932,4.692703749,5.089629547,4.926189512,4.923235266,4.86232061,5.105979233
"TCTN2",4.698667176,4.70911679,4.531473348,4.654694303,4.713637522,4.654694303,4.755739822,4.528387405,4.646419104,4.750915247,4.646419104
"ATP6V0A2",4.621002414,4.747992752,4.708918802,4.596234593,4.822258054,4.813564844,4.691859904,4.639700644,4.689381827,4.904288553,4.884751578
"DNAH10",4.339033094,4.139199874,4.384449734,4.305656413,4.167034277,4.351863791,4.379588218,4.361105267,4.348116422,4.448033032,4.547949641
"BRI3BP",5.245507974,4.740933394,5.196039878,5.003773358,5.012397725,4.865783486,4.900280954,5.340123672,5.017954732,5.156465401,5.265295212
"AACS",4.626274614,4.593784222,4.658765006,4.602198767,4.610434461,4.544548911,4.692791399,4.511606135,4.56129383,4.56129383,4.507143177
"TMEM132B",4.238854389,4.064994402,4.07465329,4.111509634,4.015677695,4.10279764,4.242189552,4.216053569,4.18090106,4.238854389,4.335443271
"TMEM132C",4.189302219,3.926912473,4.008343774,4.126486659,4.006357289,3.969394406,4.24661603,4.126486659,4.216445986,4.297877286,4.397404431
"GLT1D1",4.475773954,4.321169172,4.533750748,4.538167199,4.435152652,4.460906289,4.357891743,4.289215378,4.553076346,4.611053139,4.408134362
"FZD10",3.670774876,3.805714076,3.733746503,4.045934456,3.912543831,3.931599635,3.731513698,3.874432224,4.147560049,4.174547889,3.850693809
"PIWIL1",4.868357111,4.530107861,4.65695133,4.644024781,4.644024781,4.663084351,4.539197146,4.653554566,4.648495099,4.876813342,4.766882336
"RAN",6.075224199,5.927132536,5.949915869,5.878798315,6.030635307,5.575124329,6.070592411,5.934738259,5.790432539,6.075224199,5.835999205
"SFSWAP",4.757217224,4.780959285,4.555409701,4.749215367,4.930239379,4.576061965,4.898756942,4.52883831,4.69786207,4.721604131,4.769088254
"MMP17",4.099443545,4.116636417,4.133829288,4.171105757,4.180929922,4.171105757,4.151457426,4.112160765,4.202600773,4.271372258,4.340143743
"ULK1",4.288501934,4.164855809,4.126810848,4.217987827,4.271483363,4.22690375,4.209071905,4.137744524,4.164855809,4.240945732,4.164855809
"PUS1",4.319157702,4.427883569,4.40811523,4.483569725,4.422407889,4.431145294,4.352508647,4.343771242,4.37846272,4.447651909,4.506956928
"EP400",4.268907872,4.304546988,4.185749935,4.347666752,4.456981464,4.23835204,4.417940495,4.082188166,4.352065809,4.185749935,4.280787577
"EP400NL",4.207727831,4.387953919,4.303141642,4.414911328,4.406699461,4.275309583,4.455970665,4.037165429,4.387953919,4.133517089,4.048704812
"NOC4L",4.001253851,4.057281435,4.068486951,3.993087242,4.098202701,3.985001437,4.11437431,3.976915633,4.068486951,3.967637301,3.990048335
"FBRSL1",4.160806483,4.199097651,4.074651355,4.11077249,4.155656471,4.164633267,4.173610063,4.083842102,4.160806483,4.084224147,4.141660899
"P2RX2",4.716412889,4.727472077,4.661116946,4.851495551,4.670891652,4.859347894,4.694448682,4.702301025,4.793827208,4.638998569,4.650057758
"ZNF84",4.945927708,4.634463844,4.765077722,4.904780996,4.792394194,4.68865253,4.965296967,4.567620588,4.544038852,4.935880486,4.865549936
"ZNF140",4.446861987,4.418230269,4.504125422,4.378160162,4.584392926,4.60232621,4.405060088,4.691992629,4.456405892,4.790442597,4.771354785
"SLC6A12",5.193094316,5.096713925,5.511149607,5.133655177,5.204994401,5.320920639,5.303085833,5.44576428,5.337664903,5.36657902,5.270198629
"SLC6A13",4.861347947,4.850640802,5.129026588,4.958866422,4.712091982,4.967092236,5.00822131,5.098705271,4.807812219,4.893469384,4.882762239
"KDM5A",5.04710796,5.26309959,5.07110703,5.025846217,5.386181685,5.033679597,5.135513533,4.853511863,5.14310424,5.083106565,5.07110703
"NINJ2",4.222971213,4.199270182,4.436280495,4.169180426,4.641648814,4.224301738,4.342418835,4.240050684,4.270373276,4.305924823,4.353326886
"RAD52",4.120627131,4.131135565,4.141644,4.224648626,4.113193187,4.232609729,4.232609729,4.137076495,4.204694604,4.078593395,4.183677736
"FBXL14",4.232418613,4.232418613,4.284289539,4.293962299,4.099634955,4.302411314,4.479840628,4.116532985,4.035309092,4.180547686,4.471024874
"CACNA2D4",4.682701379,4.475111982,4.655624501,4.626090831,4.55112217,4.69168841,4.607348666,4.663575162,4.691727005,4.709778257,4.727829509
"DCP1B",4.842974129,4.794962135,5.0638293,4.793109455,4.864738801,4.748341114,5.007997492,4.828924128,4.746950141,4.737347742,4.900588521
"NRIP2",4.570942016,4.65978947,4.748636924,4.607871277,4.73764597,4.583538521,4.818755154,4.632204032,4.748636924,4.704213197,4.72642506
"FOXM1",3.830490157,3.938135465,3.850062031,3.915872389,3.865830024,3.915872389,3.799106872,3.982595542,3.840276094,3.850062031,3.722844848
"PARP11",4.816482016,4.55618005,4.826894094,4.702875566,4.576368182,4.896853556,4.635404961,4.761912346,4.6290646,4.733185387,4.795657858
"FGF23",4.385784739,4.420142744,4.591932768,4.452838082,4.490629925,4.415046238,4.339462551,4.481181964,4.411553243,4.634880274,4.712185785
"FGF6",4.924243348,4.678443983,4.832068586,4.854127523,4.491570439,4.516865119,4.752948802,4.887853763,4.473611179,4.780860385,4.934484988
"C12orf4",4.989922856,4.873169183,5.001598223,4.880267655,5.26895007,4.87233536,5.046845832,4.848538478,5.106676529,5.106676529,4.93154602
"AKAP3",3.887364588,3.887364588,4.135560952,4.110454442,3.914952112,4.268718233,4.194241155,4.082525538,4.356179943,4.172330784,4.346987485
"ANO2",4.446041288,4.14814858,4.253287182,4.278534952,4.278534952,4.26878877,4.337012046,4.366250593,4.367187336,4.419756637,4.349664235
"VWF",4.424910874,4.508294117,4.389175198,4.467005541,4.553478036,4.388394181,4.58492258,4.356949637,4.484470333,4.484470333,4.460646549
"TNFRSF1A",5.12950862,5.824420955,5.365072124,5.18857534,6.342707669,5.345600147,5.620393559,4.992294332,5.388628474,5.188399496,5.235512197
"SCNN1A",4.702323175,4.759823879,4.679322894,4.651391561,4.556166691,4.849776708,4.952936985,4.818035085,4.656322612,4.644822472,4.886325427
"VAMP1",4.559053398,5.00927111,4.756709954,4.524026288,5.121327725,4.515844077,4.687670518,4.581301769,4.559053398,4.515129718,4.690824435
