"GENE_SYMBOL","GSM4673094--P2","GSM4673095--P2","GSM4673096--P2","GSM4673106--P7","GSM4673113--P23","GSM4673114--P23"
"TENM4",0,3,3,0,1,2
"TEP1",14,9,14,12,10,28
"TEPP",0,0,0,0,0,0
"TERF1",28,28,37,16,21,10
"TERF2",29,30,30,15,13,20
"TERF2IP",68,49,53,30,22,28
"TERT",0,0,0,0,0,0
"TES",98,50,63,30,34,51
"TESC",15,41,1,21,7,14
"TESK1",9,19,14,8,19,21
"TESK2",4,1,1,7,5,8
"TESPA1",2,0,2,0,1,1
"TET1",0,2,1,0,0,1
"TET2",16,13,17,7,8,7
"TET3",49,80,106,75,44,69
"TEX10",26,20,24,14,5,18
"TEX101",0,5,0,0,0,0
"TEX11",1,0,0,0,1,0
"TEX12",0,0,0,0,0,0
"TEX13A",0,0,0,0,0,0
"TEX13B",0,0,0,0,0,0
"TEX14",0,0,0,1,0,0
"TEX15",0,0,0,0,0,0
"TEX19",0,0,0,0,0,0
"TEX2",31,45,32,12,13,20
"TEX22",0,0,0,0,0,1
"TEX26",0,0,0,0,0,0
"TEX261",200,256,147,126,140,165
"TEX264",42,81,37,60,64,79
"TEX28",0,0,0,0,0,0
"TEX29",0,0,0,0,0,0
"TEX30",9,7,5,7,1,2
"TEX33",0,0,0,0,0,0
"TEX35",0,0,0,0,0,3
"TEX36",0,0,0,0,0,0
"TEX37",0,0,0,0,0,0
"TEX38",0,0,0,0,0,0
"TEX43",0,0,0,0,0,0
"TEX9",23,11,17,2,9,7
"TF",2,0,0,1758,0,0
"TFAM",100,63,88,29,38,30
"TFAP2A",2,4,0,0,3,8
"TFAP2B",1,2,0,0,0,0
"TFAP2C",104,126,115,1,14,29
"TFAP2D",0,0,0,0,0,0
"TFAP2E",0,0,1,1,0,2
"TFAP4",8,13,16,17,6,17
"TFB1M",17,13,3,6,3,3
"TFB2M",12,17,13,10,8,11
"TFCP2",46,20,28,9,7,6
"TFCP2L1",196,229,375,131,208,245
"TFDP1",61,54,35,33,21,24
"TFDP2",128,176,108,104,104,131
"TFDP3",0,0,0,0,0,0
"TFE3",504,576,360,790,243,488
"TFEB",7,11,6,10,13,6
"TFEC",0,2,0,3,0,0
"TFF1",12,13,8,3,94,80
"TFF2",2,0,0,0,7,7
"TFF3",161,278,384,152,853,596
"TFG",54,48,43,29,35,34
"TFIP11",41,29,42,26,7,9
"TFPI",21,19,6,78,0,6
"TFPI2",0,1,0,1,2,2
"TFPT",9,2,5,12,12,17
"TFR2",0,5,0,503,4,8
"TFRC",153,110,153,42,16,29
"TG",0,0,2,0,0,0
"TGDS",19,14,14,20,9,5
"TGFA",10,5,5,9,2,8
"TGFB1",9,10,5,40,0,19
"TGFB1I1",1,9,1,1,5,2
"TGFB2",2,6,1,2,0,2
"TGFB3",0,5,2,5,3,9
"TGFBI",180,105,88,284,151,227
"TGFBR1",28,58,27,40,8,24
"TGFBR2",68,30,40,45,41,62
"TGFBR3",10,12,1,20,2,9
"TGFBR3L",0,0,0,0,0,0
"TGFBRAP1",27,25,25,29,23,26
"TGIF1",668,1073,813,468,638,1291
"TGIF2",171,328,245,290,55,118
"TGIF2LX",0,0,0,0,0,0
"TGIF2LY",0,0,0,0,0,0
"TGM1",6,14,8,5,2,4
"TGM2",145,128,92,134,7,13
"TGM3",3,1,0,3,1,1
"TGM4",0,1,0,0,0,0
"TGM5",0,0,0,0,0,0
"TGM6",0,0,0,0,0,0
"TGM7",0,0,0,0,0,0
"TGOLN2",325,290,264,380,137,123
"TGS1",56,15,22,17,10,18
"TH",0,1,0,2,0,0
"THADA",35,26,8,3,14,7
"THAP1",12,20,8,1,0,5
"THAP10",2,5,1,1,0,4
"THAP11",37,27,39,13,5,12
"THAP2",6,13,2,3,5,3
"THAP3",8,9,6,10,9,10
"THAP4",14,10,18,9,19,21
"THAP5",11,22,11,2,4,3
"THAP6",12,7,7,1,6,2
"THAP7",48,83,52,11,24,26
"THAP8",4,4,2,4,3,3
"THAP9",0,1,1,0,1,2
"THBD",5,7,3,7,1,3
"THBS1",13,22,13,28,9,31
"THBS2",46,76,32,176,5,0
"THBS3",43,44,49,104,49,136
"THBS4",2,1,0,0,0,1
"THEG",0,0,0,0,0,0
"THEGL",0,0,0,0,0,0
"THEM4",19,8,17,13,14,13
"THEM5",0,0,0,0,0,0
"THEM6",26,24,31,38,14,9
"THEMIS",0,1,0,0,0,2
"THEMIS2",2,6,1,5,5,10
"THG1L",59,36,57,44,81,96
"THNSL1",33,21,28,9,12,11
"THNSL2",12,15,6,23,7,21
"THOC1",33,9,16,5,7,2
"THOC2",112,61,58,38,20,22
"THOC3",17,13,4,26,4,13
"THOC5",5,11,10,3,2,6
"THOC6",74,69,102,50,39,55
"THOC7",62,72,39,20,35,42
"THOP1",47,20,31,40,29,40
"THPO",1,0,0,2,0,0
"THRA",192,102,223,148,107,164
"THRAP3",130,105,96,103,86,102
"THRB",24,23,12,10,4,3
"THRSP",1,0,0,5,0,0
"THSD1",1,2,4,1,1,3
"THSD4",26,33,15,21,32,48
"THSD7A",0,1,0,2,0,0
"THSD7B",0,0,0,1,0,0
"THTPA",0,7,5,1,5,1
"THUMPD1",40,38,40,30,25,23
"THUMPD2",28,16,13,4,6,3
"THUMPD3",62,48,28,31,27,18
"THY1",448,485,188,210,34,88
"THYN1",20,15,20,11,14,8
"TIA1",23,26,39,30,38,48
"TIAF1",0,0,0,0,1,2
"TIAL1",59,68,66,27,37,55
"TIAM1",2,1,2,0,0,1
"TIAM2",4,4,0,3,3,3
"TICAM1",5,12,9,16,8,7
"TICAM2",0,0,0,0,0,0
"TICRR",1,21,17,6,2,2
"TIE1",23,8,7,74,6,11
"TIFA",9,19,23,4,12,12
"TIFAB",0,1,1,0,0,0
"TIGAR",62,73,69,47,22,30
"TIGD1",1,2,3,0,3,4
"TIGD2",4,2,8,3,0,6
"TIGD3",1,0,1,0,0,0
"TIGD4",0,0,1,1,0,0
"TIGD5",103,200,123,122,55,121
"TIGD6",0,4,0,1,0,4
"TIGD7",4,3,1,0,0,1
"TIGIT",12,2,0,1,3,7
"TIMD4",0,0,0,2,0,0
"TIMELESS",23,15,26,19,4,3
"TIMM10",53,39,31,7,10,7
"TIMM10B",26,21,16,8,15,23
"TIMM13",85,92,126,100,74,100
"TIMM17A",54,22,58,26,17,8
"TIMM17B",862,678,600,385,360,364
"TIMM21",23,16,6,3,11,23
"TIMM22",17,11,5,6,11,4
"TIMM23",63,26,50,11,11,12
"TIMM23B",6,3,10,0,0,2
"TIMM44",64,57,48,61,48,52
"TIMM50",45,67,51,48,44,62
"TIMM8A",40,15,15,6,2,8
"TIMM8B",57,51,39,16,22,18
"TIMM9",23,21,13,15,20,9
"TIMMDC1",56,62,41,21,21,29
"TIMP1",66,135,23,607,57,99
"TIMP2",141,70,70,104,25,43
"TIMP3",2,4,0,7,1,0
"TIMP4",3,5,5,0,10,2
"TINAG",6,6,9,1,1,1
"TINAGL1",29,28,29,37,51,58
"TINF2",24,8,20,10,6,11
"TIPARP",10,14,22,3,6,8
"TIPIN",0,1,3,3,0,2
"TIPRL",68,48,54,17,28,35
"TIRAP",13,13,19,42,27,39
"TJAP1",7,5,3,17,10,11
"TJP1",30,67,49,33,32,34
"TJP2",76,90,52,77,27,50
"TJP3",281,476,467,404,509,677
"TK1",214,368,312,80,93,133
"TK2",39,61,26,69,51,53
"TKFC",23,20,14,12,27,25
"TKT",289,270,124,129,145,189
"TKTL1",0,0,0,0,0,0
"TKTL2",0,0,0,0,0,0
"TLCD1",18,7,20,4,11,10
"TLCD2",34,23,97,15,23,23
"TLDC2",13,17,6,4,2,3
"TLE1",22,8,12,24,7,11
"TLE2",79,171,64,424,296,567
"TLE3",142,266,215,148,127,213
"TLE4",5,1,1,2,5,1
"TLE6",1,7,3,1,8,18
"TLK1",38,39,40,17,15,18
"TLK2",13,25,23,15,5,5
"TLL1",0,0,0,0,0,0
"TLL2",0,1,0,0,1,1
"TLN1",53,46,39,111,23,42
"TLN2",9,5,3,3,15,20
"TLR1",5,3,4,5,0,3
"TLR10",0,1,0,0,0,1
"TLR2",0,3,0,3,0,0
"TLR3",2,3,15,2,6,6
"TLR4",19,4,2,5,14,7
"TLR5",2,1,0,0,0,2
"TLR6",1,0,2,2,1,1
"TLR7",14,1,5,3,1,2
"TLR8",0,1,0,1,0,0
"TLR9",0,0,0,0,0,0
"TLX1",1,9,4,2,3,2
"TLX2",0,5,0,0,0,0
"TLX3",0,0,0,0,0,0
"TM2D1",16,9,13,12,23,17
"TM2D2",18,25,22,10,5,12
"TM2D3",24,27,29,10,20,17
"TM4SF1",39,43,22,82,18,101
"TM4SF18",3,1,3,2,0,0
"TM4SF19",0,0,0,0,0,0
"TM4SF20",42,41,11,2,3,0
"TM4SF4",3,2,2,127,7,24
"TM4SF5",67,33,67,124,65,24
"TM6SF1",1,2,3,6,0,0
"TM6SF2",0,1,0,1,0,0
"TM7SF2",13,25,28,14,4,22
"TM7SF3",30,40,28,24,27,14
"TM9SF1",8,8,5,5,1,6
"TM9SF2",199,179,161,150,86,98
"TM9SF3",345,276,398,205,134,146
"TM9SF4",55,80,100,62,30,46
"TMA16",31,28,35,11,15,10
"TMA7",370,185,150,37,98,69
"TMBIM1",958,1200,902,981,619,867
"TMBIM4",43,22,19,7,10,10
"TMBIM6",556,340,329,380,265,270
"TMC1",0,0,0,0,0,0
"TMC2",0,1,0,0,0,0
"TMC3",0,1,1,0,0,1
"TMC4",149,361,246,378,562,875
"TMC5",201,179,209,35,42,80
"TMC6",20,44,35,38,31,43
"TMC7",14,31,25,21,12,31
"TMC8",11,7,37,25,24,38
"TMCC1",136,183,140,108,111,169
"TMCC2",0,1,0,1,0,0
"TMCC3",1,5,11,10,12,11
"TMCO1",146,109,179,48,46,45
"TMCO2",0,0,0,0,0,0
"TMCO3",36,35,23,42,32,47
"TMCO4",10,11,3,4,11,11
"TMCO5A",0,0,0,0,0,0
"TMCO6",5,14,2,9,4,9
"TMED1",48,37,63,41,28,38
"TMED10",301,436,476,596,680,806
"TMED2",188,152,146,144,81,126
"TMED3",71,71,65,41,47,54
"TMED4",328,110,146,43,49,69
"TMED5",21,21,10,32,19,19
"TMED6",0,3,0,1,1,0
"TMED7",38,11,12,37,10,13
"TMED7-TICAM2",0,0,0,0,0,0
"TMED8",27,20,37,29,27,28
"TMED9",450,655,362,1086,987,1190
"TMEFF1",0,0,0,0,0,0
"TMEFF2",0,0,0,0,0,0
"TMEM100",3,0,1,3,6,11
"TMEM101",34,40,42,47,41,50
"TMEM102",13,6,6,20,13,11
"TMEM104",68,103,59,96,50,78
"TMEM105",0,2,1,0,0,0
"TMEM106A",1,2,0,2,0,3
"TMEM106B",52,50,33,50,19,28
"TMEM106C",98,79,67,14,34,23
"TMEM107",5,1,9,5,6,4
"TMEM108",0,1,0,0,0,0
"TMEM109",26,29,26,19,8,23
"TMEM11",44,27,25,15,18,27
"TMEM114",0,0,0,0,0,0
"TMEM115",50,42,18,22,23,24
"TMEM116",3,7,1,1,4,3
"TMEM117",18,3,4,1,0,3
"TMEM119",11,4,5,4,13,20
"TMEM120A",97,89,38,203,96,92
"TMEM120B",3,15,7,36,19,50
"TMEM121",9,19,6,10,1,1
"TMEM123",517,597,615,840,535,712
"TMEM125",15,10,12,13,15,14
"TMEM126A",3,13,10,3,5,11
"TMEM126B",30,25,36,13,11,12
"TMEM127",17,13,10,18,13,16
"TMEM128",5,18,1,3,11,15
"TMEM129",323,322,283,154,191,219
"TMEM130",0,0,0,0,0,1
"TMEM131",15,11,22,14,13,12
"TMEM132A",75,140,65,179,14,46
"TMEM132B",0,0,0,0,0,1
"TMEM132C",12,2,0,2,1,0
"TMEM132D",0,0,4,1,0,0
"TMEM132E",0,0,0,0,0,0
"TMEM134",40,51,41,24,40,67
"TMEM135",3,1,5,3,2,2
"TMEM138",10,4,11,4,2,4
"TMEM139",14,5,12,2,14,4
"TMEM140",4,1,0,10,0,0
"TMEM141",91,123,145,62,108,106
"TMEM143",3,6,7,6,5,8
"TMEM144",6,18,13,4,13,9
"TMEM145",0,0,0,0,0,0
"TMEM147",49,42,51,23,22,21
"TMEM14A",29,34,31,5,16,37
"TMEM14B",72,51,39,12,25,27
"TMEM14C",66,61,52,25,55,60
"TMEM150A",6,10,6,17,3,9
"TMEM150B",1,5,2,3,4,1
"TMEM150C",47,54,51,31,3,23
"TMEM151A",5,4,0,1,3,6
"TMEM151B",0,0,0,0,0,0
"TMEM154",7,7,4,4,3,3
"TMEM155",0,0,0,0,0,0
"TMEM156",0,0,0,2,1,0
"TMEM158",26,40,46,9,9,13
"TMEM159",25,22,33,12,40,39
"TMEM160",9,16,7,15,16,11
"TMEM161A",7,11,10,14,8,17
"TMEM161B",6,7,3,3,3,6
"TMEM163",1,1,0,0,2,0
"TMEM164",44,20,34,16,12,13
"TMEM165",80,83,66,47,52,84
"TMEM167A",79,47,64,27,45,60
"TMEM167B",35,17,9,31,23,37
"TMEM168",25,15,20,11,12,20
"TMEM169",2,0,0,1,0,0
"TMEM17",0,3,1,0,0,0
"TMEM170A",58,36,51,27,22,24
"TMEM170B",4,1,0,3,1,1
"TMEM171",1,4,2,2,8,10
"TMEM174",0,0,0,0,0,0
"TMEM175",8,5,7,8,4,5
"TMEM176A",2075,1824,1016,3328,848,1872
"TMEM176B",133,81,66,219,49,79
"TMEM177",17,9,12,10,1,6
"TMEM178A",1,0,0,0,0,1
"TMEM178B",9,28,1,14,9,11
"TMEM179",0,0,0,0,0,0
"TMEM179B",31,40,41,25,10,20
"TMEM18",47,58,79,36,35,31
"TMEM181",54,43,36,24,27,24
"TMEM182",33,34,45,10,25,9
"TMEM183A",56,30,29,23,22,16
"TMEM184A",63,82,57,73,66,87
"TMEM184B",32,32,30,33,38,36
"TMEM184C",45,25,55,25,18,21
"TMEM185A",38,14,19,16,0,5
"TMEM185B",8,10,12,0,0,14
"TMEM186",190,164,217,44,75,78
"TMEM187",138,140,61,81,61,36
"TMEM189",30,45,39,35,13,9
"TMEM189-UBE2V1",0,0,0,0,0,0
"TMEM19",6,18,47,14,11,11
"TMEM190",0,0,0,0,0,0
"TMEM191B",0,0,0,0,0,1
"TMEM192",58,42,75,41,31,27
"TMEM196",0,0,0,0,0,0
"TMEM198",11,11,8,15,7,4
"TMEM199",32,6,12,3,4,10
"TMEM200A",7,6,0,2,10,11
"TMEM200B",26,22,12,58,14,19
"TMEM200C",1,0,1,2,0,0
"TMEM201",6,4,6,21,3,9
"TMEM202",0,0,0,0,0,0
"TMEM203",24,17,14,14,12,9
"TMEM204",5,6,4,4,2,2
"TMEM205",26,29,14,34,23,22
"TMEM207",0,0,0,0,0,0
"TMEM208",43,39,46,9,17,11
"TMEM209",23,18,12,5,6,8
"TMEM210",0,0,0,0,0,2
"TMEM211",0,0,0,0,0,3
"TMEM212",0,0,0,0,0,0
"TMEM213",0,0,0,0,0,0
"TMEM214",20,15,21,24,17,23
"TMEM215",1,0,2,0,2,0
"TMEM216",10,7,8,3,10,2
"TMEM217",0,0,0,0,0,1
"TMEM218",19,11,21,2,10,4
"TMEM219",47,67,27,61,50,68
"TMEM220",6,5,0,9,4,1
"TMEM221",0,0,0,0,0,0
"TMEM222",45,24,22,41,24,38
"TMEM223",32,39,17,21,26,46
"TMEM225",0,0,0,0,0,0
"TMEM229A",2,1,0,0,0,0
"TMEM229B",25,52,36,40,75,133
"TMEM230",56,83,52,47,47,46
"TMEM231",5,1,2,5,7,1
"TMEM232",1,0,0,0,0,0
"TMEM233",0,0,0,0,0,0
"TMEM234",5,11,2,3,3,6
"TMEM235",0,0,0,0,0,0
"TMEM236",4,4,1,0,1,2
"TMEM237",21,14,14,5,0,1
"TMEM238",8,6,3,1,18,3
"TMEM239",0,0,0,0,0,0
"TMEM240",6,2,4,4,8,9
"TMEM241",11,3,6,7,5,5
"TMEM242",193,177,222,82,118,102
"TMEM243",20,16,19,15,15,25
"TMEM244",0,0,0,0,0,0
"TMEM245",495,464,247,649,473,553
"TMEM248",1570,1681,1252,737,736,844
"TMEM249",2,15,11,2,0,6
"TMEM25",2,6,0,4,1,2
"TMEM251",3,3,5,2,4,4
"TMEM252",17,0,2,1,0,0
"TMEM253",1,0,1,0,1,0
"TMEM254",12,11,10,13,14,6
"TMEM255A",0,0,2,2,0,1
"TMEM255B",13,2,12,6,1,5
"TMEM256",13,7,11,9,9,9
"TMEM258",102,64,92,28,38,24
"TMEM259",170,242,214,939,489,741
"TMEM26",2,3,0,5,2,1
"TMEM260",134,129,186,139,75,127
"TMEM262",0,0,0,0,0,1
"TMEM263",27,18,20,19,20,13
"TMEM30A",139,122,127,139,85,111
"TMEM30B",20,8,28,8,19,14
"TMEM31",0,0,0,0,0,0
"TMEM33",50,44,81,29,7,20
"TMEM37",39,20,55,15,19,15
"TMEM38A",21,7,6,19,6,3
"TMEM38B",75,57,48,27,23,43
"TMEM39A",14,19,18,15,21,14
"TMEM39B",45,26,17,17,22,17
"TMEM40",0,0,0,0,0,0
"TMEM41A",29,31,32,10,15,16
"TMEM41B",18,12,33,20,6,16
"TMEM42",16,8,2,5,7,6
"TMEM43",38,18,41,13,22,25
"TMEM44",100,153,116,171,145,184
"TMEM45A",8,4,1,21,0,0
"TMEM45B",69,59,81,61,50,41
"TMEM47",10,6,2,6,1,6
"TMEM50A",61,45,41,32,40,55
"TMEM50B",44,48,45,12,15,49
"TMEM51",67,45,26,79,36,58
"TMEM52",3,11,1,12,13,30
"TMEM52B",0,0,0,0,0,0
"TMEM53",53,17,24,27,17,34
"TMEM54",99,87,62,25,102,126
"TMEM59",2472,1631,1609,1021,2265,3409
"TMEM59L",0,0,0,0,0,0
"TMEM60",42,21,15,5,20,16
"TMEM61",0,0,0,0,5,5
"TMEM62",14,7,6,2,12,11
"TMEM63A",469,1165,885,713,472,797
"TMEM63B",9,11,13,50,23,25
"TMEM63C",2,2,0,3,1,0
"TMEM64",31,61,36,23,25,53
"TMEM65",35,55,44,22,22,37
"TMEM67",5,5,7,6,4,3
"TMEM68",12,17,6,11,16,5
"TMEM69",6,5,4,7,7,8
"TMEM70",62,23,55,14,16,26
"TMEM71",0,2,2,1,0,0
"TMEM72",1,0,2,1,0,0
"TMEM74",0,0,1,1,0,0
"TMEM74B",3,0,1,15,1,3
"TMEM78",0,0,0,0,0,0
"TMEM79",3,2,0,0,0,3
"TMEM80",3,4,8,12,16,7
"TMEM81",2,1,1,2,1,2
"TMEM82",5,0,0,6,1,2
"TMEM86A",26,21,9,67,18,8
"TMEM86B",0,0,2,3,0,3
"TMEM87A",272,267,300,177,188,225
"TMEM87B",72,119,95,133,119,212
"TMEM88",0,3,0,0,5,1
"TMEM88B",0,0,0,0,0,0
"TMEM89",0,0,0,0,0,0
"TMEM8B",8,11,7,4,4,8
"TMEM9",111,325,121,185,220,334
"TMEM91",4,0,1,1,1,2
"TMEM92",18,13,6,37,20,21
"TMEM95",0,0,0,0,0,0
"TMEM97",72,38,43,18,10,15
"TMEM98",35,17,35,19,42,39
"TMEM99",2,2,5,2,1,0
"TMEM9B",19,25,38,20,19,24
"TMF1",75,51,49,15,28,23
"TMIE",0,0,3,0,0,0
"TMIGD1",0,0,0,0,0,0
"TMIGD2",7,4,8,0,0,1
"TMIGD3",0,0,0,1,0,0
"TMLHE",15,11,9,14,3,1
"TMOD1",0,2,0,4,1,1
"TMOD2",10,10,6,9,0,1
"TMOD3",44,23,36,48,26,37
"TMOD4",0,0,0,0,0,0
"TMPO",93,86,71,46,45,50
"TMPPE",4,10,10,5,2,4
"TMPRSS11A",0,0,0,0,0,0
"TMPRSS11B",0,1,0,0,0,0
"TMPRSS11D",0,0,0,0,0,0
"TMPRSS11E",0,1,0,0,0,0
"TMPRSS11F",0,0,0,0,0,0
"TMPRSS12",0,0,0,0,0,0
"TMPRSS13",16,16,9,8,10,20
"TMPRSS15",0,1,0,0,0,0
"TMPRSS2",109,114,142,123,105,135
"TMPRSS3",26,102,30,12,2,12
"TMPRSS4",74,48,61,287,107,153
"TMPRSS5",0,5,6,5,0,0
"TMPRSS6",3,12,0,499,4,11
"TMPRSS7",0,0,0,0,0,0
"TMPRSS9",0,0,0,2,0,0
"TMSB10",6776,6291,8977,3289,4568,5952
"TMSB15A",0,0,0,0,0,0
"TMSB15B",2,0,2,0,0,1
"TMSB4X",2334,1165,2320,968,794,826
"TMSB4Y",0,0,3,0,0,0
"TMTC1",10,2,5,1,3,10
"TMTC2",12,11,6,1,30,6
"TMTC3",8,11,13,5,1,7
"TMTC4",69,64,84,44,23,48
"TMUB1",52,40,21,61,32,62
"TMUB2",12,10,18,15,18,29
"TMX1",20,33,30,26,20,38
"TMX2",112,118,122,74,68,117
"TMX3",35,16,15,6,16,23
"TMX4",200,379,164,307,145,227
"TNC",33,9,7,83,7,17
"TNF",0,7,3,0,2,0
"TNFAIP1",41,23,23,20,9,17
"TNFAIP2",15,34,23,27,7,11
"TNFAIP3",48,45,69,38,13,11
"TNFAIP6",6,4,0,0,0,0
"TNFAIP8",18,8,14,22,37,37
"TNFAIP8L1",20,14,31,20,13,8
"TNFAIP8L2",10,2,0,3,0,0
"TNFAIP8L3",7,2,25,9,5,9
"TNFRSF10A",7,14,8,4,15,5
"TNFRSF10B",26,14,13,50,33,43
"TNFRSF10C",4,10,3,3,1,7
"TNFRSF10D",0,3,0,14,2,4
"TNFRSF11A",25,45,38,22,100,111
"TNFRSF11B",14,16,2,8,7,14
"TNFRSF12A",115,167,87,271,136,260
"TNFRSF13B",0,0,1,0,0,0
"TNFRSF13C",0,1,0,0,0,2
"TNFRSF14",28,24,14,29,38,37
"TNFRSF17",0,0,1,0,0,0
"TNFRSF18",0,12,1,0,2,6
"TNFRSF19",6,9,1,5,0,0
"TNFRSF1A",28,46,31,43,22,22
"TNFRSF1B",47,19,7,29,13,18
"TNFRSF21",22,45,18,12,14,26
"TNFRSF25",36,42,48,69,57,87
"TNFRSF4",4,0,0,0,0,2
"TNFRSF6B",0,0,0,0,0,0
"TNFRSF8",1,2,0,0,0,0
"TNFRSF9",1,2,2,1,1,0
"TNFSF10",44,47,37,29,19,26
"TNFSF11",5,7,10,0,5,9
"TNFSF12",2,4,3,5,4,4
"TNFSF12-TNFSF13",0,0,0,0,0,0
"TNFSF13",9,2,3,1,5,1
"TNFSF13B",3,1,5,4,0,2
"TNFSF14",4,1,6,43,2,8
"TNFSF15",11,12,8,2,21,6
"TNFSF18",2,0,0,0,0,0
"TNFSF4",0,2,1,1,0,0
"TNFSF8",3,2,0,4,0,0
"TNFSF9",4,5,0,44,86,23
"TNIK",41,22,28,13,23,22
"TNIP1",45,34,46,70,19,40
"TNIP2",38,42,54,27,39,62
"TNIP3",7,1,14,0,0,0
"TNK1",3,2,3,0,7,1
"TNK2",13,10,12,21,14,14
"TNKS",6,7,8,11,12,10
"TNKS1BP1",49,49,47,68,20,53
"TNKS2",95,145,113,102,38,57
"TNMD",1,0,0,0,4,0
"TNN",0,0,2,1,0,0
"TNNC1",9,17,0,1,6,4
"TNNC2",111,42,73,19,11,4
"TNNI1",0,0,1,0,1,0
"TNNI2",0,0,0,0,0,0
"TNNI3",36,45,15,26,17,7
"TNNI3K",0,0,0,0,0,0
"TNNT1",0,13,0,1,0,3
"TNNT2",4,0,1,2,8,3
"TNNT3",0,0,0,0,0,0
"TNP1",0,0,0,0,0,0
"TNP2",0,0,0,0,0,0
"TNPO1",93,36,43,40,48,43
"TNPO2",79,115,108,115,52,92
"TNPO3",124,77,55,38,27,51
"TNR",0,0,0,0,0,0
"TNRC18",126,197,166,214,111,222
"TNRC6A",72,93,81,118,61,78
"TNRC6B",89,95,108,93,87,106
"TNRC6C",13,19,20,19,7,15
"TNS1",16,15,5,71,6,21
"TNS2",2,7,0,10,5,15
"TNS3",174,242,123,261,51,63
"TNS4",16,25,14,15,33,74
"TNXB",1,9,2,1,1,1
"TOB1",57,71,87,46,45,68
"TOB2",185,429,304,324,394,823
"TOE1",5,8,4,8,6,5
"TOLLIP",23,31,45,58,30,23
"TOM1",31,20,26,31,4,12
"TOM1L1",7,20,11,21,26,19
"TOM1L2",7,10,12,8,11,11
"TOMM20",245,262,227,106,211,297
"TOMM20L",2,0,0,0,0,0
"TOMM22",51,56,33,79,100,108
"TOMM34",102,63,60,45,9,23
"TOMM40",46,65,50,33,18,49
"TOMM40L",33,22,47,17,9,7
"TOMM5",54,34,56,7,15,11
"TOMM6",0,0,0,0,0,0
"TOMM7",110,121,59,52,68,42
"TONSL",6,8,11,3,1,2
"TOP1",181,151,160,52,56,40
"TOP1MT",38,39,30,40,23,30
"TOP2A",297,99,184,30,10,21
"TOP2B",60,45,70,50,27,31
"TOP3A",9,21,10,4,8,7
"TOP3B",1,4,2,7,0,4
"TOPAZ1",0,0,0,0,0,0
"TOPBP1",36,26,23,9,12,7
"TOPORS",42,19,29,9,19,16
"TOR1A",21,12,15,12,8,9
"TOR1AIP1",10,10,11,18,9,18
"TOR1AIP2",39,25,53,17,20,28
"TOR1B",117,164,76,26,143,192
"TOR2A",10,14,1,7,3,8
"TOR3A",39,33,24,8,14,22
"TOR4A",59,152,53,128,153,292
"TOX",2,0,0,0,5,3
"TOX2",1,0,0,1,1,4
"TOX3",8,14,10,12,11,1
"TOX4",121,81,108,51,54,67
"TP53",1,1,7,20,8,12
"TP53AIP1",0,0,3,0,0,1
"TP53BP1",19,17,15,18,19,22
"TP53BP2",14,10,27,6,2,10
"TP53I11",143,309,248,407,369,440
"TP53I13",21,15,23,34,20,29
"TP53I3",165,132,251,71,178,249
"TP53INP1",48,49,21,141,74,83
"TP53INP2",10,21,9,8,2,4
"TP53RK",13,35,18,22,5,8
"TP53TG3",0,0,0,0,0,0
"TP53TG3B",0,0,0,0,0,0
"TP53TG3C",0,0,0,0,0,0
"TP53TG3D",0,0,0,0,0,0
"TP53TG5",0,1,0,0,0,0
"TP63",0,3,0,0,0,0
"TP73",4,2,2,1,0,0
"TPBG",7,2,1,4,11,13
"TPBGL",2,0,0,0,1,0
"TPCN1",13,53,18,103,60,84
"TPCN2",23,31,11,27,10,20
"TPD52",98,60,96,23,78,72
"TPD52L1",38,32,14,15,5,8
"TPD52L2",207,311,173,283,134,275
"TPD52L3",0,0,0,0,0,0
"TPGS1",4,15,10,17,11,27
"TPGS2",16,25,22,9,11,33
"TPH1",1,0,0,0,0,1
"TPH2",0,0,0,0,0,0
"TPI1",249,168,210,102,84,109
"TPK1",2,3,4,3,4,0
"TPM1",270,219,229,280,362,375
"TPM2",50,46,9,54,31,50
"TPM3",428,291,313,168,108,147
"TPM4",419,352,372,379,188,239
"TPMT",49,28,24,16,25,31
"TPO",0,0,0,0,0,0
"TPP1",15,14,13,34,10,16
"TPP2",85,96,58,64,45,68
"TPPP",20,14,4,18,28,57
"TPPP2",0,0,0,1,0,0
"TPPP3",10,14,2,15,2,9
"TPR",402,363,339,193,212,268
"TPRA1",21,34,18,44,9,24
"TPRG1",6,0,0,1,1,0
"TPRG1L",80,50,45,70,88,96
"TPRKB",32,20,17,15,8,12
"TPRN",165,160,100,200,60,154
"TPRX1",0,0,0,0,0,0
"TPRXL",0,0,0,1,0,0
"TPSAB1",5,0,2,0,4,1
"TPSB2",1,0,1,0,1,3
"TPSD1",0,0,0,1,0,0
"TPSG1",5,3,5,2,7,9
"TPST1",4,5,0,4,3,1
"TPST2",149,139,127,151,91,141
"TPT1",2383,4527,1577,10647,6877,11313
"TPTE",0,0,0,0,0,0
"TPTE2",0,0,0,0,0,1
"TPX2",78,77,92,20,2,8
"TRA2A",285,244,278,144,162,234
"TRA2B",167,116,172,59,43,86
"TRABD",14,35,19,33,34,27
"TRABD2A",25,21,28,32,52,63
"TRABD2B",2,2,0,9,1,0
"TRADD",123,142,115,270,181,276
