"GENE_SYMBOL","GSM3461245","GSM3461246","GSM3461247","GSM3461248","GSM3461249","GSM3461250","GSM3461251","GSM3461252","GSM3461253","GSM3461254"
"STK16",63.811914625,57.659683335,63.777038335,133.771263735,134.119911475,98.813658575,54.925542925,69.4465168,87.843052495,90.948772775
"GRB2",192.9013921,431.4814116,220.8998429,174.17280755,144.6174563,246.559643,129.9521728,218.72168115,440.85338635,407.732133
"COL4A5",17.72883925,112.1009062,74.68991503,17.72883925,17.72883925,17.72883925,349.42765,17.72883925,17.72883925,17.72883925
"ZNF518A",116.7236284,169.8502751,82.03486347,90.27777488,77.8773019,83.93730302,67.04947151,77.60898857,69.70647064,117.2944938
"MEF2C",30.94717566,118.2160972,47.47220777,180.9511124,242.3547249,159.7634643,81.72360592,158.6293451,132.4823272,163.4467721
"GTPBP4",1648.111799,991.6978605,2203.91777,713.3140859,762.7194001,1317.909787,979.2633721,2431.996088,1650.723156,1388.122718
"MKLN1",837.2580172,791.967837,1046.074191,626.0382685,1421.836309,649.2874367,503.6271267,856.8697924,539.1661518,1055.364595
"XAF1",1061.641407,1032.367679,458.8916096,1715.142611,159.7094843,1278.44572,635.2750253,379.1948597,982.9576278,1239.117442
"HOXB13",17.72883925,17.72883925,26.57814204,70.31154051,99.92910602,37.05924209,17.72883925,17.72883925,17.72883925,54.3922921
"SLC39A11",149.7593724,146.9107434,464.4443482,214.4483849,127.1272885,49.5411618,204.2216314,116.5896347,134.2790391,201.5340581
"SLC35A2",146.54325952,114.2684818425,253.2772990925,129.936296605,190.176027855,291.71629314,140.6683285725,167.7722842525,342.746994165,200.98740509
"CENPL",124.5909366,40.64051773,113.6231806,35.23323208,78.99092403,57.07047513,52.33168722,97.00993593,73.15440892,83.94815191
"KIRREL",80.48094149,26.09586777,44.35376583,121.0347701,145.8150509,44.25691663,125.2277467,58.56116584,28.34342574,54.16056238
"TMEM167A",108.903876555,171.87948803,273.143593325,86.18165898,348.8691182,178.740652095,95.669104925,396.565213,270.00744968,83.672834045
"SPATA13",101.3851585,172.0904305,79.71418372,267.8835691,49.52412801,116.3682152,58.31858032,89.56103835,96.63270265,228.5398762
"EXOC4",178.905331625,203.246287765,197.76110884,315.412211575,257.708493885,151.461150925,225.13658336,148.76812447,118.772408345,269.86751468
"UBA2",41.1452203,47.45286153,83.98673096,50.09360009,79.58794162,48.48103367,42.5331063,73.66571038,49.48043207,36.54438913
"WDR77",126.4113784,123.3569311,96.9808173,81.58548385,94.91288949,169.4428797,100.7949785,129.6546346,114.7581902,90.5872698
"RSPH10B",31.01224723,17.72883925,32.96448708,17.72883925,17.72883925,32.39600228,17.72883925,17.72883925,17.72883925,32.69274559
"ZNF584",35.95350171,27.30715,40.11591278,56.74592712,54.48471046,57.98240568,38.35155563,35.25109359,57.34016821,37.80175666
"HESX1",17.72883925,17.72883925,17.72883925,17.72883925,31.70202984,37.3862332,17.72883925,17.72883925,17.72883925,17.72883925
"CLEC6A",17.72883925,24.1948254,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,28.72148799,17.72883925
"TUBA1A",13344.250062,7608.884939,9308.43751,5469.788316,5079.10934995,9496.5919275,6075.9999013,10349.139178,6704.4697875,7736.06748525
"CAMKK2",100.99706902,63.723629475,20.337417715,162.669925425,50.611535205,27.520200515,25.22199523,76.47707004,66.630660275,114.50932831
"PWP1",1291.142253,777.4782273,1715.804986,818.685287,887.4554463,807.0165101,820.3667698,1084.061419,1159.893162,815.2706038
"XRCC6",2147.48810735,1220.304012,2714.959259,1765.54236045,1474.6995129,1787.07592785,1354.8907996,2101.73435285,1833.9850582,1692.56224945
"SH3PXD2A",2222.690628,1620.706351,1591.497315,1182.663728,620.2912091,6452.146537,1801.896425,1045.040058,425.0425254,730.551125
"RBM4B",285.0863543,260.4840331,194.417168,460.5393726,265.0824168,236.6487872,182.6760008,273.9441694,231.7200853,232.5140503
"PTGFRN",343.6415842,341.65039965,223.3656443,149.931627125,439.76981245,58.991890215,388.8566425,541.70174605,167.40487859,111.936260905
"TOX4",95.06746084,70.29290411,72.50784721,162.5159758,88.49706999,86.02552236,124.6601899,81.2644835,64.33836203,68.71150797
"ERAP2",77.89710557,654.2658182,202.7922765,531.3688241,602.7892639,36.28523166,195.1630814,33.41681079,109.198676,98.69515975
"PTPRT",17.72883925,17.72883925,27.7422035,17.72883925,17.72883925,17.72883925,38.13827203,23.71770871,17.72883925,17.72883925
"C6orf120",32.61200094,33.83174267,38.93198764,17.72883925,37.29921804,30.93947104,30.03070281,52.43206685,17.72883925,30.13015626
"EEA1",47.14811856,17.72883925,69.00606742,27.54937244,28.57579326,17.72883925,25.15314927,38.60784338,26.51679553,17.72883925
"DUSP8",51.59817669,73.92398767,23.31216169,264.751545,61.27604995,35.32656523,60.96612038,35.45809365,419.9848751,81.03058093
"ABCA7",176.1787063,199.1769762,85.73069844,267.4679733,74.2039722,51.29004164,105.2314264,48.79044893,108.9842715,179.3548047
"CA11",118.6346769,72.26059532,53.12322613,193.6550252,156.9045727,42.1633043,51.27932327,44.69344269,64.25001787,115.1239934
"MICALCL",17.72883925,17.72883925,40.43501173,17.72883925,17.72883925,30.01557746,64.87607612,17.72883925,17.72883925,24.26391294
"SH3RF3",17.72883925,41.54741029,57.67424029,175.909554,29.21183916,96.69657514,45.73346654,37.74527089,35.62929814,53.08463347
"TTC1",283.2013937,343.4037829,216.2691016,771.7199949,582.1062074,306.2442865,220.8555992,407.0835547,654.7918446,308.1467442
"FAM109A",86.86564321,49.35485598,62.76008612,107.2371791,100.1630303,56.70266554,76.10474092,108.1298103,70.21412014,98.51262923
"PAFAH1B2",17.72883925,26.98106051,38.14734507,33.11685104,17.72883925,17.72883925,17.72883925,48.37063407,17.72883925,17.72883925
"CHST14",93.81852412,82.27769796,103.7531377,64.43162412,171.9600585,273.8573489,200.2509801,195.8336576,84.16356193,76.90414008
"TBCC",177.4948186,143.6741295,127.8817261,125.0908822,114.5453484,249.2849607,146.1778877,241.8188916,503.3237285,110.6821653
"XPNPEP2",31.78786924,42.16719626,17.72883925,26.25341368,17.72883925,17.72883925,27.42608046,17.72883925,30.52881922,27.05699822
"PTGER3",17.72883925,28.2185874,25.40028528,17.72883925,31.84290062,31.13473643,17.72883925,24.04392803,17.72883925,17.72883925
"FZD4",111.4705521,422.2271448,167.5011429,66.5545833,135.9702848,316.1934779,168.9621097,120.1826906,97.47037212,132.9372021
"ABHD1",29.61502502,17.72883925,17.72883925,17.72883925,50.45832499,29.40574805,17.72883925,17.72883925,17.72883925,27.09046693
"DLL1",17.72883925,117.1290966,30.91616327,17.72883925,17.72883925,54.11715434,158.0863813,44.02897625,79.54294773,31.38740719
"ACOX3",180.8272296,175.5580152,130.0399574,346.1001553,146.30173,133.1676466,300.6014825,260.298003,172.3786324,392.2409393
"PIGW",28.56997938,36.86721621,85.77862309,31.8005568,56.32235298,60.2037177,68.97546848,119.1264557,49.2510889,33.13585255
"SIX4",17.72883925,42.66505395,26.21832966,46.42214011,52.67438236,87.33515516,17.72883925,115.6987985,66.34864013,17.72883925
"DGUOK",1681.75560993333,1083.73284573333,1486.89421703333,809.374968153333,1616.3805333,1921.75714273333,1482.73483993333,1493.7814877,1347.85413806667,1587.12304296667
"ZCCHC14",372.3785327,212.0489051,376.090496,212.1428711,520.7685141,320.9523529,360.4830398,307.9350507,321.7455335,297.8986758
"POLDIP2",54.44897459,82.6096007,137.8979318,78.63694885,92.19997768,107.5506486,92.26496238,142.329077,95.51520565,106.4685107
"CCDC137",34.16299563,29.48346982,17.72883925,62.23362992,30.07852589,28.0948359,41.57782095,43.52948993,51.40246409,71.9843972
"MLLT10",125.058006635,127.3560943,338.71237585,51.17318956,84.34320169,116.1006375,120.8465162,157.2692611,121.651275845,118.812519195
"WDR4",26.788321785,24.753388835,49.351365885,59.302964895,33.353365225,39.098966795,17.72883925,34.15622066,34.394472215,36.263198155
"NUDT22",137.995299,313.5378002,190.9505043,378.0272097,559.6939244,300.4115525,249.0859565,306.9727417,320.0696927,285.0579297
"MADD",108.240165405,79.341704885,126.3688982,275.73379585,195.56648925,54.4869831,80.0056902,81.240284345,107.6702749,116.13941435
"NEDD9",63.22734624,62.6787697333333,38.0138117166667,25.7823882766667,55.1108436333333,81.0740932366667,26.8267803933333,48.08770022,260.811637433333,50.7786582033333
"RARRES1",315.5883451,1062.15562105,189.73391305,61.501730385,100.756222505,353.04914265,58.059651625,127.558313255,384.5025533,430.9554272
"ALG14",135.937562395,67.759691535,118.7900084,39.925726065,66.27166134,98.993841705,62.56216042,72.566343045,153.257831855,49.59672363
"ABCG1",63.556697,311.701069616667,113.7835058,28.7584339966667,49.8184858666667,106.119363763333,131.623669056667,53.89514874,122.30840645,186.501650216667
"ZXDC",52.370485045,46.78916957,47.246010275,53.68328223,37.897997985,40.15727349,88.653203915,31.09884355,45.552727955,90.439361765
"VASP",127.6528775,132.783878,88.50274722,146.6593824,124.0597106,87.28856483,61.10717291,130.4797095,298.0608904,155.4871833
"TMED9",1709.972781,2092.495388,1818.031538,2813.760009,3363.312483,2410.011853,2007.652996,2653.586408,5340.346464,2136.895044
"KBTBD3",17.72883925,30.08594367,29.67415652,17.72883925,49.88825365,53.39288291,27.13136646,41.07499928,25.48896148,37.73218488
"POMT1",107.5532808,160.2775942,72.501639725,236.4935607,161.6152961,180.0043391,80.13097029,135.49900065,111.89664466,218.4970728
"HNRNPU",148.1759143,153.7829365,139.1246669,321.5304697,396.3854452,119.5865178,439.8867082,202.4848887,140.5834708,283.3038094
"CARD10",129.9270378,68.85318763,29.18529189,17.72883925,17.72883925,163.3426151,221.0792987,113.9223799,42.6660199,24.42444729
"RUSC1",1368.799625,751.4041724,948.8344145,965.0617054,1250.186841,870.7629803,1430.125816,1148.825652,1011.493648,950.7156313
"TJAP1",841.2918966,602.5598409,479.7084549,1033.672281,661.6751435,678.4662897,666.9647397,838.2793079,1047.332793,787.3395692
"ZNF446",94.21136098,82.88048663,92.37456529,150.509645,145.9181631,127.9706108,114.0616637,148.6966227,103.6340794,118.2917877
"SLC25A14",223.762682055,178.358828,335.33997519,254.95632191,198.482307565,184.551510925,199.54059497,290.199696125,155.26482821,278.458588565
"SHMT1",210.561803383333,111.27436041,148.067042753333,48.7725343866667,154.654832523333,79.51757072,157.99286364,143.056084486667,51.8570469,162.71208671
"MIF4GD",137.5261452,361.5241879,131.3841681,255.6231206,277.6384557,194.6410189,185.6456925,141.5187015,203.6084804,412.1932307
"ATXN2",1287.404567,1291.953369,873.8387814,1305.425671,1414.900418,638.162308,1248.96196,1362.875144,802.512759,1414.410904
"PANK4",106.7133955,65.49074547,90.3747666,46.55122315,115.0913424,87.51370789,61.55894543,68.11764039,64.31627324,81.26448343
"SLC25A39",3963.134759,1506.151464,1665.148446,3307.894059,2848.446004,1176.913461,2493.780908,1242.296024,1194.822958,2906.261872
"TSHZ3",58.96220385,217.9123099,80.28924523,138.0460038,68.33951009,191.5425716,92.27227812,36.98868878,87.27927288,56.59180515
"C5orf24",17.72883925,25.62069226,45.50997135,17.72883925,17.72883925,30.11992951,27.15905604,37.11692762,38.53999332,17.72883925
"BCL9L",40.2810791,49.77776151,38.26256977,51.93656552,47.59186064,35.73137505,49.1525558,38.67894042,50.70268371,44.78672812
"DCP1B",30.71331574,49.1448362,40.32467002,59.59224687,47.0705348,39.92303426,44.00914072,59.40613889,31.1343876,36.30216684
"ALG12",39.93494527,38.11519898,57.85546558,50.69904141,40.06121252,62.27512827,43.77740363,27.13796128,43.92840863,48.47109462
"GFOD2",128.5882408,119.3496885,98.72562938,138.2500112,117.9220247,118.9191704,257.8560954,197.7387718,83.76466439,151.4585721
"DIAPH2",36.688002,134.8440766,262.7725917,185.9388535,228.9837033,101.8200925,94.56042963,98.29912874,43.8066701,140.9555183
"DCTN6",419.1693421,373.2886095,785.5034726,205.9123511,396.8501105,735.3110242,357.8426345,699.9485473,540.776236,232.7304939
"ELP3",706.015032,580.2294498,607.0189305,1440.019384,519.0702172,794.8144428,530.8406792,621.416581,386.6250657,639.2325683
"OR2A42",33.02524653,17.72883925,46.24222136,34.44165286,28.01214537,27.70894734,31.45192189,31.998015,29.31767358,33.24525903
"TNFAIP8L2",28.08213478,80.68615722,17.72883925,17.72883925,17.72883925,30.79145295,26.1549806,17.72883925,32.86008304,55.00124433
"ASTN2",35.34225762,32.16849092,65.9796121,105.8667517,81.41946086,60.17211154,54.62421964,34.77134064,17.72883925,45.87148176
"CYP26A1",22.27986907,21.012640525,17.72883925,23.123177675,17.72883925,17.72883925,17.72883925,47.69591366,22.6286271,17.72883925
"DTX2",316.41495359,365.07999477,226.467811545,370.329505775,242.4720108,203.6772326,328.33359119,194.93771653,323.1362736,313.74154814
"CHCHD7",147.18937622,192.272662635,265.396776875,90.12952771,85.470688825,249.872303945,137.70727034,44.76303766,220.822053605,156.73567858
"CEBPZ",1040.933993,924.1365686,1411.528462,1098.320955,1315.756096,1139.779502,997.4576396,1679.222351,884.2257325,1122.119504
"SLC6A1",17.72883925,26.08665433,17.72883925,17.72883925,88.10977205,17.72883925,30.0020394,17.72883925,17.72883925,17.72883925
"SDHA",406.2580985,361.8904747,477.02466005,345.62864405,679.21333365,274.46582296,340.8832153,351.50502505,684.08262245,726.73674665
"INPP5D",58.70354632,431.5419381,47.89773997,104.6950912,17.72883925,96.82286592,26.03807626,49.78791045,112.7542719,260.313728
"FEM1B",81.9672459,48.83615941,53.54459303,85.55728271,77.18396055,35.02355258,39.60738504,52.94474608,82.96772832,44.36872046
"TBXA2R",45.80168486,24.07678914,174.3795728,27.63697192,28.85513655,27.89234871,99.87393542,31.77141061,54.35250389,37.6875328
"DHX33",1141.733303,268.6038948,575.3702885,220.9513685,230.7709334,159.50139,607.8516551,327.8533291,228.0320354,970.9808475
"TATDN3",60.97784672,60.48400603,180.2005062,44.31915942,147.4563208,42.55192498,60.39399799,64.51543648,117.5177126,31.28905776
"SERPINE1",44.30227308,171.8674937,145.37805,32.52736596,56.38492227,74.5547145,57.45723269,167.7046651,324.9800724,106.0113035
"KCNIP1",31.84609394,17.72883925,17.72883925,17.72883925,17.72883925,102.528849,17.72883925,17.72883925,17.72883925,17.72883925
"KCNIP3",94.3061821,44.26865486,150.98783178,86.251748615,64.254065075,145.30006776,94.839971175,50.173331915,72.651387665,21.85842946
"C1QTNF5",177.2365732,1462.317516,152.8509337,397.5060255,892.6422027,492.8296954,439.9263621,256.1182074,302.7589891,564.0977892
"FAM53C",419.1325556,465.1518562,479.6534616,661.9150152,231.2974701,569.6745737,432.1689823,962.1801954,780.0020454,344.3636785
"GNS",8350.932398,7690.488545,4703.179841,2917.388849,6049.393136,3541.890719,3870.554912,5194.513968,4206.271009,10043.44318
"LYRM5",323.1137487,263.5847061,225.3833479,257.9756006,438.5440555,374.7141553,525.9453591,387.2902743,186.8059285,154.8185103
"CYBA",2683.346777,5412.471402,2801.97619,1865.878869,1182.340638,2386.763242,1652.428175,2944.458165,3267.441191,4900.442769
"FDX1L",313.4627953,180.7899227,175.2553029,322.9277617,334.0400801,235.8730938,216.9462279,183.8922063,416.860657,263.748576
"CAND1",235.6726207,201.0506236,318.8101212,123.4866279,192.1782717,141.5745693,153.7890933,222.229035,139.4231801,129.4424654
"PSMB5",2315.063681,1142.743333,2188.287172,946.2828589,1834.048157,2917.979395,1520.41443,3229.261681,1891.766598,825.6004165
"PAGE5",17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,22.72153429,17.72883925,2244.8116365,17.72883925,17.72883925
"EP300",73.34021404,75.73705074,127.9658769,17.72883925,44.78258991,99.1070741,47.33658596,90.92571207,110.8492113,63.50877124
"RNF112",30.74115614,22.92351255,17.72883925,35.92086449,34.11468494,38.62405945,25.38227987,17.72883925,26.7075871,28.88952399
"DLG5",47.45543135,42.32847366,33.79315839,51.86934316,44.02787224,43.36476914,38.56960944,69.46283704,37.72624808,31.57698354
"PARK7",6049.042416,3775.379548,4815.130959,3710.189712,6091.292589,6157.470525,3256.556336,5226.216699,4036.100307,4756.737174
"BTBD6",999.4949701,724.2267332,686.1283612,874.8858677,742.2999468,1011.69323,1094.976254,544.8634653,851.5996678,576.2136571
"TBL1X",69.88893335,299.7840823,44.08614223,463.3505,535.1400073,597.3936108,183.0491108,258.8396925,113.7351028,120.897561
"CPB2",17.72883925,17.72883925,17.72883925,17.72883925,31.39366775,17.72883925,63.34819209,17.72883925,17.72883925,26.70418765
"BECN1",498.8786288,449.5575657,332.8150643,241.7849312,329.6610527,521.7659854,459.9076132,428.6609553,257.124107,376.5605878
"ARHGAP11A",23.07334571,22.970574935,29.472238575,21.846918885,17.72883925,25.377642685,17.72883925,17.72883925,17.72883925,20.631626565
"KCNN3",17.72883925,25.41726111,17.72883925,17.72883925,17.72883925,17.72883925,31.26943379,17.72883925,17.72883925,17.72883925
"CTTN",1877.36601312,375.406311663333,460.28013035,591.772180516667,588.51667445,343.066173616667,712.391624183333,496.816428983333,854.26677419,552.89308205
"FUCA2",418.7676208,296.3605696,535.8959273,305.4977232,523.6985771,572.5061833,242.3363378,575.1307097,310.7011682,638.250905
"WFDC5",17.72883925,17.72883925,17.72883925,30.15479875,17.72883925,28.0935193,387.8630192,17.72883925,17.72883925,17.72883925
"PTGER1",57.53369797,17.72883925,17.72883925,17.72883925,27.38413115,56.98839564,36.81077878,48.13574058,17.72883925,27.77528831
"PTPRM",615.6694036,317.4122516,830.1583822,330.5165305,1118.041345,315.6930269,785.4651692,297.1623197,464.8777896,370.0042092
"RHOBTB3",529.0122612,623.3020395,670.8584867,2733.674424,3073.698157,271.6415724,349.6236137,1281.044628,4201.622097,657.0763373
"KCNAB1",117.2663735,28.95041532,352.3555808,27.21276559,17.72883925,82.07050167,50.33896392,17.72883925,17.72883925,130.6769059
"ZCCHC7",203.9187724,297.2443355,201.9416927,338.3654397,213.9297358,173.9974186,267.6201276,478.687297,243.5589672,226.4752196
"GGCT",424.04269145,268.947880655,692.8083506,278.78607975,558.22448375,259.94847545,456.2808981,358.765114,332.20750474,352.7603991
"SLC30A1",196.7249701,46.14785413,75.49255115,39.38942578,51.348644965,41.088196595,64.10061435,74.936528815,53.36236558,35.47754802
"SLC11A2",1667.175077,988.670915,1054.811487,1366.262399,1207.025432,747.2882888,1608.300685,518.5138246,647.6570016,1182.53617
"LDHC",76.841715925,35.66289164,22.629364475,24.38878715,17.72883925,22.222580715,17.72883925,17.72883925,24.72997705,81.39761504
"CLINT1",203.3107262,389.5310184,541.2359014,117.1760756,545.6368166,280.3223077,448.9441206,647.6004823,731.7532574,196.6160351
"MIA",6325.601919,1933.434563,780.4275978,3393.184736,1047.625291,6867.006609,2358.730097,2057.097128,1313.026521,1777.248898
"TRIM2",610.2235096,396.7852969,299.701292,524.6017737,501.9649531,443.6357085,323.2708981,388.7033946,43.40041065,148.9576773
"LAPTM4A",352.4701803,337.371905,324.9758087,160.2278848,345.5809864,312.318714,310.2072509,242.3685965,258.2838094,224.7093987
"FAM102A",169.25352375,271.93006215,285.0476899,134.75523311,65.98025979,334.4041707,179.112489235,118.19344814,107.764503625,195.30186495
"ABHD12",527.710826266667,264.2936242,412.639117466667,330.9828472,342.885415133333,176.616063033333,214.382252036667,128.9093782,393.0591238,291.7981991
"GDF11",42.50954992,28.5629248,79.30103659,64.9503713,314.7182044,47.18343068,52.43205471,43.23274616,36.19496602,35.2240219
"ZNFX1",564.3704387,583.2261498,439.4608571,533.4067125,263.1872651,751.5139452,315.4585389,233.6011564,1235.629942,728.4434298
"ILF2",3522.745554,1720.255788,3377.40044,1583.115921,2495.353914,2329.916943,1630.678935,4012.973882,3576.085685,2017.297389
"PCDHB3",36.97702258,23.0721252,51.70266133,17.72883925,17.72883925,17.72883925,17.72883925,33.83880106,108.6077854,37.85694561
"CDC42EP4",710.468847,610.5774782,1051.459347,2384.02997,1490.787902,1624.965564,941.2040952,1196.012061,806.8960856,1989.618399
"PLSCR1",64.31313487,55.30617978,206.0060884,17.72883925,27.724102,84.181606,25.32747936,44.44102539,264.7810065,40.33849021
"CXXC5",1873.9332165,1301.6387385,1247.189642,2831.5833605,1109.06998335,1286.7455015,1098.691696,3067.105187,867.8513016,871.70174745
"REM2",17.72883925,17.72883925,17.72883925,48.09679941,17.72883925,25.63783623,26.39474759,27.09562742,17.72883925,29.74040898
"EXOSC4",589.0957154,155.8105965,463.4745457,1239.558422,499.2200216,365.9864197,274.4800449,1030.177025,493.3772741,298.9107574
"FABP7",176.0657708,1030.107131,17.72883925,17.72883925,220.4114896,293.3572315,541.8856675,234.0825574,30.39624195,80.01697103
"PRR14",1677.862561,1691.366391,1415.453711,1995.922427,1295.270206,1981.492154,1424.985235,1001.087702,1671.380123,1958.436649
"PPP5C",17.72883925,31.34804606,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,27.68598093,36.81865763,28.71427465
"ZMAT2",359.5174813,562.7959921,281.6398375,1348.928303,467.2631037,500.4004809,410.5029378,543.6716131,1189.163739,472.6943674
"CXCL9",236.3997328,3926.82644,808.2172482,293.7277502,170.7121313,217.0201984,124.6078516,17.72883925,1816.551505,2186.630715
"PKNOX1",146.6276829,197.721273,201.0132662,307.761867,217.3065681,243.3885622,140.5508292,165.7479495,147.3011796,241.683856
"TMEM50A",150.609034,137.1519438,115.4683586,42.12784337,110.1324865,312.5214991,157.0249588,97.47553958,99.98026399,104.8719252
"IFI35",1567.408969,1054.009883,574.726925,1706.819694,527.7362883,1495.227254,417.2260703,789.9545186,1721.577769,1383.847883
"KIAA1328",30.26206347,32.4207435,23.44266014,55.63008337,31.21204844,17.72883925,40.59198387,24.00398948,27.47984555,28.97460056
"BBX",711.1609226,457.5789736,589.2585994,537.3538487,358.3328871,373.8094151,182.9866874,751.2113823,554.1150788,584.7375471
"ZMAT5",162.721335,138.23869311,242.50298035,144.5009479,121.83469551,206.18090255,142.21690823,162.52135302,217.43036055,184.62892265
"UTP3",135.518032,105.0303112,149.4300483,111.0300831,138.0665922,133.9483877,212.5514149,221.5246329,75.1314583,100.5966396
"HIVEP2",97.83367196,56.064651,94.64038509,85.83695288,86.88081964,69.65478846,97.21776397,39.53653585,62.04483818,49.09746886
"IRF9",2117.522144,1801.881922,2066.375827,2584.789653,771.5721826,2737.883701,1422.310076,1190.554115,2370.134638,1348.468863
"DNALI1",28.21275555,105.3115793,49.01498707,196.760369,17.72883925,47.32073849,57.4513256,189.3639325,39.1277372,97.72962152
"MCAT",53.29193719,28.187728465,124.057343205,39.71154142,52.418178155,48.527171275,33.993013885,52.85122816,62.06876189,53.03603137
"FAM117A",26.69238752,28.56408734,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,29.84169309,32.21418365
"TTC13",723.666711,271.64824065,185.90523733,228.7562293,191.6424889,180.6768555,266.5824692,265.420723,133.4885741,290.03723895
"EXOC1",79.08082059,97.24560335,80.7586917766667,42.2053749266667,71.6299969866667,110.798367583333,76.5969686166667,114.698861023333,85.0164573166667,79.0598854366667
"A2M",1881.570758,1826.852645,853.3701314,1927.577832,1324.794176,975.921241,827.0610445,1061.216446,2154.202707,1375.261092
"KRCC1",211.869147965,165.2943067,130.47123871,143.943846375,186.6725277,193.77163522,177.183415895,93.61051576,75.006476495,232.379108945
"MFHAS1",297.0485278,193.3851899,154.4124286,174.9957654,175.3764637,48.77183834,118.175509,59.68356408,147.6336506,307.8120864
"METTL2A",53.81177435,37.92708268,17.72883925,62.1917297,47.92441593,26.96397036,35.28111851,40.74076022,25.34271554,51.83426023
"DIS3L2",61.06905886,47.99556633,51.72835482,83.88992235,71.0407044,81.02631145,85.52615171,63.63978462,53.16767412,79.38485696
"ASCC3",58.511636205,80.59354289,145.49047337,37.04088553,49.21787012,55.76836507,62.280443315,111.709175285,58.12046819,56.83911489
"SLC45A4",60.84504142,116.513278225,57.746381055,104.12353345,70.468734325,71.200018865,56.238473345,52.24524637,49.14242777,98.20392712
"ZNF324",169.4029681,151.4158375,117.6740177,629.1997552,113.9415651,128.3218156,163.7279355,147.2808396,141.9832749,243.3460151
"NR2F2",145.0752517,194.09671517,155.288503355,98.328946545,264.75885942,109.737581165,103.781610485,181.850309165,64.015342275,35.47319343
"POLL",51.59233452,31.88958491,17.72883925,80.99451327,40.7814855,71.35941678,26.51322604,24.42232262,49.10261743,50.87262414
"CX3CR1",23.750199965,51.1303005,17.72883925,17.72883925,36.147851845,107.264097635,23.557441935,27.13476534,21.493774145,23.541870425
"GTF2F2",665.6180051,703.343665,789.2563213,737.2872443,621.452638,540.1008103,1191.762527,841.2524663,1029.798972,672.6791078
"TMEM62",584.5603068,380.5042611,394.3739492,436.3683982,242.5299005,412.0472387,337.6712673,303.4136742,709.2976804,268.5995493
"TDRD3",47.17942631,59.29612748,543.389153,162.1053177,84.91946657,39.41283212,370.952185,63.5803391,68.55556696,168.7359457
"NELL1",17.72883925,17.72883925,40.41142356,17.72883925,423.2740065,17.72883925,23.81116046,17.72883925,17.72883925,353.4448937
"ENTPD5",33.61574446,28.40185575,33.13076463,39.10051335,29.73513937,25.04160694,28.90816758,26.56306831,28.5067292,25.68247183
"POLR2F",4069.560248,2461.663515,6122.815361,2505.342633,3309.253698,4597.572045,3221.784027,4300.656688,3201.701962,2820.085602
"FBXO21",269.36880483,273.22081367,234.224638635,252.16926737,312.88759003,260.185408475,445.419098085,541.2124251,234.46621045,252.483317475
"CCDC6",877.8042206,971.2121509,795.4988281,534.3106467,504.9244999,559.6203144,1350.570679,853.4747208,621.3626465,693.6984783
"TGFBR1",31.49801933,28.46997972,27.57654477,44.06758688,17.72883925,26.0431445,30.21007181,17.72883925,25.17433595,30.94494755
"CEACAM21",17.72883925,29.17016769,17.72883925,57.18440266,17.72883925,29.90299722,17.72883925,17.72883925,27.39859475,27.244883
"CORO1C",844.3205802,561.1084381,742.3759848,778.4516046,567.4906535,273.1405263,726.8888602,638.2646578,473.4282024,491.7686699
"FOLR2",479.6865446,989.0669453,45.52278309,144.846012,74.50660218,373.46662,116.45114,160.8073098,236.340013,387.4936966
"GNRH1",111.9009193,57.29852126,60.24306345,157.4294012,53.34127216,92.17287989,40.98147191,32.90546603,84.07855994,67.01462713
"MBD6",626.7435616,677.4986331,464.7888439,945.7436756,758.0892182,226.9770271,975.6853516,406.8581494,612.0634861,719.8022338
"SPOCK1",59.66420202,190.3912443,230.7235639,57.41621279,68.54873642,189.1071746,233.4961289,81.69467174,513.6420284,26.95526997
"GNAL",46.32194342,31.75741809,56.98859342,48.65220702,26.28367677,17.72883925,44.27001109,17.72883925,24.59775814,30.20878939
"SPATS2",272.0450472,118.9223504,287.9044081,98.36426712,87.229652285,83.759065745,111.4489236,180.96443705,75.92708624,167.65096475
"RIMS4",48.48365328,32.57761126,17.72883925,31.35291383,32.91289951,45.17991042,24.79835703,26.29539236,50.67096415,38.91664223
"IGFBP3",618.123286,2487.926322,3413.027722,795.82580565,750.9469218,3031.7161395,2075.266661,4271.0539465,646.626146,743.71416585
"STT3A",696.5023625,986.4381284,1012.099529,1083.060411,627.9217611,741.0680633,553.2387212,808.4822393,957.0335865,516.6675704
"OCA2",17.72883925,17.72883925,292.4514808,17.72883925,17.72883925,17.72883925,60.18002164,17.72883925,310.6977757,17.72883925
"PHF23",202.3032792,279.5465897,487.8810577,274.8665107,167.695139,189.3526068,205.1987115,580.8717505,157.8003932,185.796782
"RLTPR",17.72883925,47.76997191,17.72883925,29.30441198,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,38.61088418
"HOXD11",37.09561841,46.37290167,17.72883925,17.72883925,38.08054753,17.72883925,28.74228752,249.1610856,30.54464576,32.54455506
"TNFSF4",36.746760545,193.77924735,125.65237469,17.72883925,30.79074939,24.748389225,40.42649779,132.51689642,22.79280847,51.234902595
