GENE_SYMBOL,GSM1648121,GSM1648114,GSM1648122,GSM1648115,GSM1648116,GSM1648117,GSM1648123,GSM1648124,GSM1648118,GSM1648119,GSM1648120
MDGA1,10.1241,10.1859,8.455,8.0912,9.4471,9.3769,11.9452,11.8534,9.5353,9.8422,7.3049
MDGA2,7.0565,6.5561,6.107,6.0053,6.1755,6.3143,6.2676,6.5776,7.6327,6.1815,6.3345
MDH1,10.1252,11.1183,10.9854,11.0119,11.1467,11.1237,9.7668,11.1675,11.5156,10.713,11.4612
MDH2,12.1228,12.4359,11.5765,11.6744,11.7513,12.2575,12.1746,11.9837,11.8283,11.6164,12.0923
MDK,9.12963333333333,8.32066666666667,10.2396333333333,9.9597,9.65116666666667,7.63203333333333,9.86273333333333,10.1278666666667,8.3394,10.2722666666667,9.7986
MDM1,8.5585,8.0592,8.60293333333333,8.71386666666667,8.4164,7.87626666666667,8.8328,7.62056666666667,8.9036,8.4445,8.45756666666667
MDM2,10.45065,9.16945,10.26065,10.36785,10.5738,10.4941,9.2513,9.7844,9.8249,10.23925,10.6793
MDM4,11.1112,11.5072,11.1378,10.9702,10.6719,11.3526,11.5235,11.4592,11.2209,11.091,11.4532
ME1,9.4999,10.0645,9.7985,9.3336,8.7766,8.6399,9.5856,8.8838,8.9186,8.9552,11.0184
MECOM,7.7551,6.7576,7.39305,6.2958,6.93495,7.2877,6.70885,6.30625,6.5701,6.56155,6.9783
MECP2,7.6488,8.3929,7.5429,7.5488,7.3443,7.6879,7.7583,7.7549,7.1032,7.4551,7.4608
MED11,8.7864,8.1967,8.1355,7.9343,7.8282,7.6805,7.661,7.9202,7.7176,7.82,8.1763
MED12,11.0679,11.278,11.1197,11.2882,11.1066,11.5246,11.4383,11.4844,11.1058,11.0782,10.7436
MED14,8.5039,9.3975,9.4647,9.3725,8.8519,10.0386,8.5056,9.2486,9.6161,9.3026,9.4525
MED15,10.3644,9.88,9.90865,9.6753,9.3348,9.65375,9.632,9.85525,10.16065,9.98345,8.7816
MED16,11.2760666666667,11.1089666666667,10.7351,10.4892666666667,10.5998666666667,11.3089666666667,10.8977,10.9337333333333,11.0295666666667,10.8176,10.0392333333333
MED17,7.67905,7.38445,7.60655,7.2422,7.06585,7.30775,7.0663,7.0468,6.82075,6.96405,7.0419
MED19,9.041,8.2319,8.4245,8.0935,8.3242,8.5908,8.0322,8.5174,8.5274,8.196,8.137
MED23,8.4972,9.17036666666667,8.97893333333333,9.1769,9.16573333333333,9.1021,9.17406666666667,8.82116666666667,9.235,9.20343333333333,9.7058
MED24,11.24515,10.62525,10.9792,10.74615,11.1387,10.4984,10.44715,10.63705,8.92455,10.69435,10.58175
MED25,10.6875,10.995,11.2333,10.3195,10.8,10.9035,10.9966,11.6787,12.0809,11.3764,9.9374
MED26,7.6637,7.6623,7.0919,6.4635,7.3372,8.911,7.4876,6.9265,7.0245,7.4718,6.5703
MED30,6.478,6.4203,6.2612,6.7419,6.4294,6.4442,6.4101,6.3438,6.3107,6.0178,6.3576
MED7,9.91945,10.48055,10.2717,10.56945,9.70495,10.72645,10.6002,10.62905,10.92765,10.39805,10.5745
MED8,8.2439,8.9617,8.1307,8.5744,7.9656,8.2282,7.4995,8.2748,8.4683,8.5149,8.3
MED9,8.0366,8.299,7.9482,8.0501,7.8866,8.0479,7.8281,8.1629,8.1046,8.0068,7.7352
MEF2A,11.8705,10.136,10.7521,10.511,11.3387,10.5988,11.0263,11.0788,10.6845,11.2116,11.1284
MEF2B,8.2668,7.6459,7.7897,7.5662,7.8144,7.8113,7.5575,7.753,9.1485,7.7206,7.7027
MEF2C,7.7035,6.5754,7.5486,7.3584,8.4533,7.1733,8.2189,6.7136,8.5117,9.0808,7.8336
MEFV,8.48575,8.6748,9.0831,7.804,8.6373,8.6156,9.3336,8.08195,8.55825,8.5359,9.6295
MEGF10,6.7349,6.47645,6.21375,6.23785,6.3467,6.4534,6.9506,6.80045,6.38465,6.1888,6.29765
MEGF11,6.5061,7.8478,8.5533,7.3741,6.216,6.4444,6.3507,6.3058,6.7095,6.2422,7.5709
MEGF6,8.2855,7.6754,7.1117,7.7844,7.3189,7.9363,8.8719,9.7883,7.6378,7.566,8.811
MEI1,7.50033333333333,6.72496666666667,7.85266666666667,7.1878,7.75433333333333,8.37243333333333,7.81706666666667,7.2522,8.66466666666667,7.07823333333333,7.17923333333333
MEIG1,6.9174,8.01885,6.9294,6.628,6.8072,7.084,6.68695,7.7417,7.03185,7.17495,7.3345
MEIS2,8.1913,7.23275,7.2089,8.35705,8.4158,8.91095,8.07885,8.4876,7.6244,7.97975,7.2246
MEIS3,8.951,7.1069,6.6492,7.2896,7.503,7.4384,7.4025,9.3729,6.7417,7.4614,6.4939
MELK,6.5581,6.7373,6.9207,6.5887,6.93995,6.6214,6.51995,7.15455,7.4796,6.36885,7.2755
MEMO1,7.0051,6.9411,7.3099,6.9404,7.1172,7.1571,7.0387,7.3625,7.3149,6.9535,7.517
MEN1,8.91673333333333,8.36856666666667,8.4728,8.07673333333333,8.24733333333333,8.05703333333333,8.3764,8.49063333333333,8.0141,8.06023333333333,8.0817
MEOX1,6.80906666666667,6.67133333333333,6.23096666666667,6.73756666666667,7.41153333333333,6.51243333333333,7.56296666666667,6.24873333333333,7.65276666666667,6.23586666666667,6.36296666666667
MEP1A,6.4828,6.3651,5.9515,6.1983,6.1169,6.3199,6.2712,6.2487,7.1475,6.0912,6.3138
MERTK,10.6057,10.7797,10.1681,9.1559,10.373,10.6089,10.2377,9.6767,9.9006,9.7441,11.731
MEST,8.2663,7.0276,8.9599,7.983,9.7265,7.7449,7.9869,12.038,8.987,9.5498,8.3204
MET,11.5383,10.9125,12.0929,12.0021,11.5722,12.3283,11.1856,12.0241,11.1276,11.7861,12.3281
METAP1D,7.9769,7.0439,6.7276,6.8196,6.8001,6.8925,6.8671,6.9102,6.8187,6.7061,6.4463
METRN,7.2171,8.5313,7.9297,7.4896,7.2629,6.4501,7.087,8.7951,8.2275,6.9397,7.3521
METRNL,11.1435666666667,11.0698333333333,10.2713666666667,9.0399,10.1456666666667,10.3708666666667,11.4702666666667,10.8183333333333,9.01126666666667,9.84183333333333,10.0356
METTL14,7.726,7.0152,7.0672,6.7766,7.141,7.3079,7.3214,7.528,7.304,6.6544,6.9429
METTL21A,6.6354,7.0646,6.6507,6.3507,6.5629,7.0355,6.6018,6.4311,6.9685,6.4157,6.432
METTL2A,7.2338,7.5247,7.4665,7.2718,7.0091,7.0651,7.5119,7.5888,6.8987,7.0797,8.235
METTL2B,10.3573,10.7176,10.2501,10.06,9.3322,10.5961,10.391,10.1085,9.6268,9.9819,10.3989
METTL4,6.3981,6.4932,6.2214,6.5496,6.2629,6.3819,6.5429,6.3537,6.1998,6.3012,6.4037
METTL5,10.9966,11.7536,11.4879,11.4853,11.3517,12.1033,11.5043,11.7865,11.5664,11.5301,11.951
METTL6,8.2688,9.1204,9.3713,8.2505,8.6702,9.0658,9.1234,9.8639,8.4915,9.866,9.81
METTL8,7.2163,7.6046,7.4089,6.9948,6.8495,7.1976,6.9904,6.4458,6.7681,6.3351,7.5175
METTL9,8.2129,11.2183,9.0734,10.1452,9.131,8.0961,8.9207,9.4751,9.1328,8.6597,9.7899
MEX3A,7.3143,7.0712,7.3578,6.9279,7.7534,6.4587,6.8575,8.5876,6.5051,6.7989,7.2094
MEX3C,6.7805,7.3325,7.2495,7.0962,7.5084,6.9272,7.0212,8.0379,7.7832,7.4485,7.6097
MEX3D,6.3448,6.4392,6.2444,6.0251,6.2647,6.5429,6.3318,6.3506,6.2507,5.998,6.2217
MFAP4,8.9865,10.0099,10.9974,11.4671,11.6117,11.8319,12.5354,11.9239,11.7382,10.9971,9.347
MFAP5,9.273,10.4848,7.7348,10.8301,8.6355,9.4445,11.9834,12.9978,8.912,11.767,7.9226
MFF,9.728,10.9648,11.0341,10.7723,10.8809,11.0509,10.7737,11.4079,11.0756,10.8808,11.5314
MFGE8,13.3716,13.3435,12.7055,13.1905,13.1034,13.442,13.3989,13.376,13.4481,13.219,12.7613
MFNG,9.7563,10.1408,11.0313,10.4249,10.3259,10.1352,10.078,8.6633,11.1167,11.1474,10.2903
MFSD2A,6.4685,8.591,7.0798,7.0837,6.0662,9.7537,6.3742,6.5761,6.8212,6.6027,8.1593
MFSD2B,6.9685,6.5844,6.1716,6.1274,6.5106,6.2527,6.2791,6.226,6.462,5.9685,6.4861
MFSD5,7.6394,8.6285,8.9565,8.836,8.5563,8.5196,7.3714,8.7495,9.6131,8.9309,9.2655
MFSD6,9.335,9.92145,10.6119,10.05795,10.00205,10.20225,10.1337,9.5169,10.5693,10.1139,10.17385
MFSD6L,7.4171,9.9379,6.9552,7.7887,6.65325,7.1607,6.6852,6.50505,7.1376,6.2919,6.6841
MGA,10.5337,10.82345,10.2415,10.4065,10.2667,10.02035,10.52935,10.00135,10.25295,9.9434,10.09345
MGAT2,8.3724,9.0812,9.5224,8.8414,9.10325,9.20335,8.69955,9.40035,9.88075,8.87705,9.49355
MGAT3,10.6212,6.3824,8.5299,10.0177,7.8869,10.5494,6.1527,6.4391,7.5297,9.4224,6.4496
MGAT4B,10.42285,8.91035,8.97645,8.7976,9.1165,10.25125,8.6601,9.14845,9.0728,9.23265,9.0038
MGAT5,8.707,8.5275,7.3413,6.7936,7.8481,7.3969,6.2956,7.9478,6.9596,7.6786,7.6748
MGAT5B,6.5727,6.9651,6.5248,6.4065,6.7718,7.4607,6.9787,7.5171,7.3245,7.7799,6.5059
MGLL,10.1035,10.1999333333333,10.2881,9.7512,9.0771,10.8212333333333,9.14293333333333,10.4476333333333,9.26176666666667,10.4687666666667,9.7725
MGP,11.93955,12.0791,12.2735,12.32085,12.74995,12.6346,12.42085,11.9159,11.5853,12.8331,12.21965
MGST1,10.1876,8.39676666666667,9.16523333333333,10.3036,10.136,10.9769,9.9888,9.6078,9.2288,10.0087,11.3837333333333
MIA,8.0293,7.0126,7.7076,6.9474,6.8088,6.951,7.6816,7.0689,7.2051,6.9813,7.0237
MIA2,8.565625,9.3155,7.8919,8.773175,8.39255,9.145975,7.841175,7.48895,7.97435,7.6927,8.537825
MIB1,7.393,8.3349,8.5179,8.9627,8.3745,7.2831,7.71,8.974,8.3152,8.4687,8.398
MICAL1,10.525,10.1487,10.349,9.0852,10.3223,9.3672,10.1852,9.5179,11.3187,9.4853,9.3425
MICAL2,6.6628,6.7907,6.4186,6.4232,6.8661,6.6793,6.3896,6.749,6.5139,6.3822,6.6072
MICALL2,8.3015,6.89515,7.8309,7.7389,8.18805,8.1369,7.59265,7.30705,7.58225,7.2396,7.6685
MICU1,9.1414,9.3198,9.0056,9.2319,8.9637,8.8668,9.3524,7.7564,9.5016,8.8028,8.3483
MICU2,7.6923,9.3149,9.1836,9.2179,9.7708,8.2021,8.6925,9.851,10.5634,9.7669,9.5572
MID2,6.819,7.69865,7.2998,7.7361,7.55515,8.2365,7.2621,7.6977,7.9589,7.45865,7.30285
MIDN,12.3433,10.9526,11.0103,10.6386,10.7801,11.6965,11.2438,11.4686,11.1275,11.3438,10.5739
MIEF2,6.82965,6.8349,6.32675,6.6461,6.4685,6.4302,6.57,6.85925,6.44355,6.67475,6.4429
MIER1,8.30285,8.2117,9.4898,9.04975,9.00735,9.50705,8.822,9.1614,9.73875,9.3987,10.09405
MIER2,7.4664,6.7249,7.1488,6.6546,7.5342,6.9637,7.0545,7.5996,7.5535,7.3936,6.7903
MIER3,9.3482,9.2365,9.4798,9.5738,9.8062,9.6081,9.7172,9.0389,9.7033,9.6065,9.2603
MIF,11.9167,12.4163,12.3604,12.6127,11.9947,12.689,11.5554,12.58,12.6034,12.4775,12.2801
MIF4GD,7.5053,7.904,7.9522,7.4756,7.9952,7.4227,7.4217,7.6411,8.4813,7.7932,7.8493
MIIP,9.7152,9.13475,9.36185,9.08865,9.3915,9.9266,9.7909,9.4266,9.41915,9.3655,9.4865
MINPP1,7.966,7.634,8.4578,8.4335,8.5983,9.1312,7.4396,7.44,8.3262,7.875,8.8052
MIOS,10.0867,9.4456,9.8384,9.6897,10.6978,10.7787,10.1081,9.5788,10.2055,10.5108,10.3649
MIOX,8.9225,12.4992,9.2478,9.241,7.0502,6.401,6.8622,8.4155,10.9013,8.7384,7.5552
MIPOL1,6.9998,7.2098,6.6624,7.2784,6.6496,6.4795,7.4449,6.9331,6.2642,6.7652,6.4588
MITF,7.42505,7.9729,7.5832,7.38745,7.3743,8.33025,7.7688,7.69,7.983,7.7643,7.73705
MIXL1,6.3585,6.4566,6.723,6.7023,7.7747,6.5335,6.5389,6.2782,8.8788,6.1259,6.2254
MKKS,10.0406,10.598,10.3403,10.43445,9.7821,10.7004,9.9616,10.0595,10.6249,10.2434,9.2438
MKNK1,10.27475,9.3993,10.0235,9.30875,9.43555,8.9424,9.59065,9.2748,9.48265,9.51,9.72
MKNK2,9.9611,9.6217,10.4296,9.5033,9.6747,10.7103,10.2013,9.7231,10.4568,10.2426,8.7727
MKRN1,12.0428,12.2231,12.0917,12.3966,12.1155,12.5953,12.0724,12.1131,12.167,12.3064,12.196
MKRN2,10.4317,10.5611,10.4892,10.363,10.523,10.8909,10.5429,10.9392,11.0235,10.7961,11.1871
MKS1,6.4944,6.595,6.1531,6.1272,6.2381,6.6481,6.2895,6.1351,6.2626,6.1068,6.3169
MKX,6.6045,6.5595,6.2401,6.5932,6.4077,6.4184,7.0753,6.5799,6.5312,6.41,6.6444
MLC1,6.74843333333333,6.58916666666667,6.3516,6.3894,6.3609,6.51916666666667,6.54616666666667,6.21353333333333,6.22943333333333,6.50143333333333,6.4578
MLF1,8.7886,8.8232,8.5536,8.8139,8.0047,7.3727,7.8309,8.4719,8.4901,8.7878,7.49
MLF2,11.6665,12.1352,11.9559,11.8375,11.9885,12.3378,11.9862,12.0382,11.7886,11.8489,12.2773
MLH3,8.6775,8.595,8.0641,7.94055,9.215,7.6656,8.1848,8.5995,7.94155,9.1153,9.08815
MLKL,10.76,8.2974,9.9044,8.8418,8.5677,9.6439,8.5744,8.8934,9.1739,8.8412,9.9679
MLLT10,8.14403333333333,8.59913333333333,8.50436666666667,8.50903333333333,8.60033333333333,7.96103333333333,8.10016666666667,9.21946666666667,8.56616666666667,8.67363333333333,8.74006666666667
MLLT3,6.6601,6.9481,6.4219,6.3649,6.5724,6.653,6.6624,6.2753,6.6381,6.5077,6.8898
MLNR,6.5384,6.446,5.9878,6.2162,6.233,6.3193,6.3034,6.5702,6.1047,5.9987,6.3392
MLX,8.0085,8.34155,8.4089,7.85635,7.8579,8.658,7.4225,7.62715,8.7286,7.62685,8.1475
MLYCD,10.6627,10.491,9.1191,9.7074,9.8347,9.4402,8.8307,9.3269,8.2257,9.4366,8.9689
MMAB,7.2704,7.1028,6.5894,8.0231,8.2781,8.3334,8.4178,7.1669,7.6251,8.2212,6.5687
MME,8.508,7.9391,6.6142,8.2286,6.7485,7.6999,8.2845,10.6276,6.2663,6.2498,8.6709
MMGT1,6.9753,6.71583333333333,6.49423333333333,6.44736666666667,6.56123333333333,6.85476666666667,6.56286666666667,6.54036666666667,6.75956666666667,6.43953333333333,6.60333333333333
MMP1,7.1753,7.4805,9.5847,6.4382,7.9948,7.0037,6.8195,6.8203,8.2394,6.0431,6.5263
MMP10,6.5198,6.4817,6.1264,6.2278,6.1395,6.3129,6.7969,6.3087,6.4351,6.1391,6.4065
MMP11,11.1439,8.3835,8.983,8.9242,9.2509,7.7361,8.5344,11.3104,7.9905,11.0188,8.1441
MMP12,6.9489,9.68765,7.27895,8.11515,6.691,6.70865,8.38075,8.23985,10.6912,6.50925,6.6269
MMP13,6.4779,6.7281,6.2511,6.9968,6.1788,6.5538,10.6928,10.4341,6.2589,6.7575,6.654
MMP16,9.37086666666667,7.02626666666667,6.6571,8.19413333333333,8.4524,7.00476666666667,8.0235,10.4027666666667,6.9474,8.42523333333333,8.0594
MMP19,11.0372,8.1628,8.5587,7.7379,8.4758,9.8694,10.2518,8.563,8.5556,8.8424,9.0341
MMP20,6.6524,6.7265,6.16145,6.8584,6.4774,6.5708,6.49515,6.2978,6.3493,6.233,6.63925
MMP24,9.4557,9.5913,7.3244,9.0084,8.548,10.3732,7.141,11.339,7.9314,8.566,9.6061
MMP26,6.6148,6.5999,6.3477,6.2771,6.33,6.4884,6.2984,6.6247,6.1341,6.215,6.4947
MMP27,6.429,6.5001,6.1076,5.9865,6.1612,6.3465,6.1103,6.16,6.1656,6.0201,6.3544
MMP28,8.43796666666667,8.43993333333333,7.13313333333333,7.74156666666667,7.94396666666667,6.9275,7.6056,8.44176666666667,7.15616666666667,8.76716666666667,7.7599
MMP3,6.412,6.6656,7.0362,6.3164,6.245,6.3664,12.0701,6.207,6.2528,7.864,6.446
MMP7,9.57905,8.21375,11.1331,12.42365,10.94195,11.73125,7.14315,7.23135,10.34985,9.4997,12.41675
MMP8,6.4913,6.7116,6.1437,6.1331,6.0198,6.962,6.8053,6.0828,6.0756,6.0925,6.2853
MMRN2,6.7605,6.604,6.2021,6.0904,6.5943,6.716,6.4285,6.2531,6.4736,6.3243,6.98
MN1,8.15585,7.26955,7.236,7.87815,8.4923,7.4943,9.5192,9.76555,7.3757,9.24525,7.446
MNDA,9.6701,10.1227,11.2114,10.5819,10.1025,9.2414,10.9316,10.0341,10.7427,10.6373,11.2757
MNT,12.677,12.837,12.3404,12.3768,12.2993,12.7823,12.7073,12.5624,12.2796,12.2758,12.4857
MNX1,6.61925,6.8507,6.2677,6.5032,6.73205,7.211,6.48395,7.6943,6.6977,6.12835,7.10785
MOB1A,7.6138,8.9319,9.6375,9.2285,9.0751,9.08,9.0712,8.9841,9.6992,9.6121,9.7329
MOB3A,12.6146,12.2594,12.4127,11.8713,11.5649,13.2115,12.4242,12.288,12.2692,12.3625,12.164
MOB3C,11.17495,9.7739,10.18705,10.1153,9.68835,10.0897,9.9655,8.7526,9.2315,10.00685,8.88145
MOB4,8.011575,8.560775,8.588175,8.792275,8.858375,8.89,8.574125,9.0693,9.227425,8.7643,9.67005
MOCS1,12.7681,12.4265,9.2202,10.4393,12.3951,12.8868,11.2099,8.3061,10.2736,11.6523,9.7535
MOCS2,9.6834,10.16445,9.30405,9.4245,9.9039,10.05215,9.31735,8.68665,9.56035,9.4125,9.3157
MOCS3,6.7666,7.6008,7.3962,7.7543,7.3113,8.7135,7.3154,7.765,8.002,7.534,8.073
MOG,6.4366,6.489,6.1594,6.1343,6.2536,6.6007,6.6264,6.3784,6.3552,6.1092,6.285
MOGAT1,6.7635,11.7183,6.3189,6.6286,7.0778,6.6086,6.8732,6.6399,6.3501,6.6138,6.7453
MOGAT2,6.9833,6.5878,6.7078,6.6676,6.5017,6.6051,6.5552,7.03,6.7283,6.7489,6.6366
MOGAT3,9.5184,6.6246,6.1855,7.6702,6.3854,6.4317,6.3527,6.2419,6.3906,6.0269,7.6974
MOGS,10.0689,9.7662,9.8366,9.944,9.9959,10.6036,10.0312,10.2043,10.293,9.6045,9.8701
MON1B,10.1483,8.6526,9.5325,9.1487,9.7422,7.6429,9.2083,9.4466,9.3204,9.4929,8.9359
MON2,10.1696,9.566,9.8264,9.9615,10.2643,10.059,10.0069,10.0069,10.5397,9.9291,10.4942
MORC1,6.7559,6.589,6.7378,6.3155,6.3095,6.5462,6.4216,6.2965,6.3489,6.1655,6.5158
MORC2,10.5287,9.6553,9.1358,9.3071,9.192,10.4744,9.6002,9.6642,8.8886,9.6694,8.8947
MORC4,6.6546,6.7451,6.4226,6.4244,6.3768,6.5795,6.533,6.4476,6.4858,6.4983,6.5429
MORF4L2,12.1232,11.7701,11.7769,12.316,11.9304,12.0271,11.9909,12.2106,11.9505,11.8459,12.2501
MORN1,8.0908,6.4282,6.014,8.4646,6.1524,8.7927,7.0134,6.665,6.1522,7.6629,6.1647
MORN5,6.3463,6.6986,6.0749,6.0107,6.0044,6.2896,6.329,5.9795,6.0474,5.9267,6.2435
MOS,6.6196,6.5948,6.0952,6.1859,6.5566,6.4004,6.2691,6.2998,6.3239,6.2111,6.4301
MOSPD1,7.675,9.6624,7.867,7.5698,8.08,7.3281,7.918,8.2373,8.2773,7.9602,7.8215
MOSPD2,9.6011,10.8824,10.7786,10.7078,11.0823,10.9812,11.3557,11.9158,11.7745,10.9172,11.4868
MOSPD3,11.5205,10.2108,10.229,10.2047,10.523,10.9059,10.3554,10.9667,9.5742,10.3657,9.7954
MOV10,12.779,12.0071,12.2325,11.9867,12.3302,12.367,12.2825,12.0971,11.7208,12.1363,11.8289
MOV10L1,6.5761,6.5502,6.3973,6.1725,6.596,7.387,6.4525,6.2391,6.2165,6.0761,6.5762
MPC1,10.97195,12.4259,10.93085,11.4671,11.20115,11.05045,11.2167,10.85075,11.6101,11.17545,11.20475
MPC2,7.796,9.3591,8.9042,9.5909,9.129,9.5815,7.7722,8.7029,9.8607,8.8517,9.3961
MPDU1,8.2852,7.5975,8.3095,8.1389,8.3465,8.2493,7.6735,8.2782,8.4971,8.0324,9.2316
MPDZ,9.677,9.9462,8.5383,8.3333,9.0771,9.0143,9.0283,9.5868,8.4797,8.9226,8.5761
MPG,6.4908,6.5868,5.9239,6.0351,6.2756,6.4425,6.3497,7.0619,6.0411,6.0225,7.2466
MPHOSPH6,10.2212,10.4447,9.8695,9.3998,8.7054,9.6536,9.9915,9.8001,9.5066,9.5743,9.9045
MPL,9.1146,11.362,8.4834,11.1782,8.6019,10.0725,7.9212,8.3824,8.8283,9.6629,8.9923
MPP2,7.337,8.6354,7.9204,8.5578,7.6662,6.514,7.1392,9.7068,7.76,6.9529,6.4897
MPP4,6.362,6.4136,6.347,6.3957,6.5993,6.4488,6.4689,6.5136,6.28,6.5537,6.3443
MPP5,6.6445,7.3592,6.8513,7.3685,7.0609,7.2828,6.4107,8.6764,7.3538,6.7213,8.1673
MPP6,8.6939,10.4163,8.6894,9.7077,8.8578,8.6032,8.6358,8.8437,9.3393,8.7465,10.5978
MPPED1,6.4277,6.4344,5.9514,6.1516,6.1723,6.5147,6.2965,6.2076,6.5673,5.9348,6.2755
MPRIP,11.7337,10.5626,10.381,10.3267,10.8578,10.6033,10.5141,11.4551,10.2006,10.8349,9.8494
MPST,8.40116666666667,7.85156666666667,7.73556666666667,8.04936666666667,7.5249,8.36506666666667,7.44123333333333,8.18566666666667,7.6163,7.5039,7.65186666666667
MPZL1,10.8729,10.5815,11.2069,11.3792,11.3703,11.8717,11.3568,11.9697,11.5753,11.6273,11.8122
MPZL3,8.4487,7.959,8.096,8.0138,8.74,8.3206,8.5171,7.6605,7.797,7.7444,8.5063
MRAP,6.4548,6.4256,6.2448,6.1515,6.3223,6.498,6.509,6.2558,6.2612,6.5633,6.3409
MRAS,9.9146,11.1007,10.6713,11.2051,9.9036,10.0425,10.094,9.9002,8.8865,10.3718,9.4579
MRC1,7.7395,7.21325,7.5493,7.0169,7.05675,7.83115,7.6546,7.79145,6.33655,7.487,8.7124
MRC2,11.8041,10.0122,11.3996,10.6979,11.1214,11.1003,11.8703,12.6593,10.6991,11.3528,11.8277
MREG,7.448,8.054,8.305,7.9333,7.8308,8.1264,7.8128,6.6023,9.3254,7.6525,7.3214
MRFAP1L1,9.94105,11.2454,10.87695,10.73955,10.84155,11.2934,10.68895,10.3437,11.428,11.16795,10.79885
MRGPRE,6.3719,8.0963,6.2905,6.3198,6.0536,6.4562,6.3915,6.3816,6.4992,6.1667,6.484
MRGPRF,6.3501,6.3926,6.0121,6.0472,6.2392,6.4945,6.3123,7.6937,6.226,6.5829,6.4059
MRGPRX2,6.38065,6.52785,6.17055,6.25995,6.20045,6.50665,6.34125,6.4162,6.2421,6.1178,6.4788
MRGPRX3,6.6045,6.5178,6.2212,6.2635,6.3305,6.7295,6.3779,6.3003,6.3299,6.1957,6.4373
MRI1,10.839725,10.4567,10.57095,10.2559,10.169625,10.736425,10.77335,10.886275,10.7396,10.594125,10.87575
MROH2B,6.54235,6.487,6.0929,6.16215,6.27585,6.37545,6.4248,6.3115,6.27005,6.04785,6.3455
MRPL1,8.1697,8.8137,8.9304,8.7557,9.2878,9.1424,8.5814,9.274,9.8012,9.0265,9.3288
MRPL10,7.109,8.2892,7.6365,7.4659,7.1805,7.7997,7.7109,8.0396,8.0536,7.593,6.5595
MRPL11,9.5766,8.713,9.0227,9.9235,8.8654,10.5712,9.0926,10.1166,9.3836,9.0933,9.729
MRPL13,8.8049,11.1273,10.5927,11.0082,10.1739,10.5238,9.9241,10.8327,11.4273,10.5337,11.0421
MRPL14,9.8164,9.9271,11.0332,11.3063,10.7119,11.0968,10.1759,10.7455,11.906,11.2456,10.4294
MRPL17,10.291,11.5115,10.7107,10.9074,10.3385,10.5253,10.5245,10.7523,10.7209,10.5017,10.8781
MRPL18,8.223,9.7799,9.60135,9.76865,9.9696,10.01825,9.2798,9.44795,10.221,9.69165,9.74495
MRPL19,7.9843,9.1595,8.4762,8.5282,8.2695,8.7984,8.323,8.7287,9.2971,8.1908,9.1222
MRPL2,8.62,8.4781,8.051,8.2666,7.5938,8.7083,7.8045,8.0272,8.8585,8.6345,6.4581
MRPL20,9.1149,8.392,7.8921,8.3942,6.9699,7.7007,8.5931,7.4311,8.3091,7.1347,7.8347
MRPL21,10.4918,10.2713,10.087,10.5424,10.583,9.9502,9.3577,10.9335,10.594,10.2689,9.6075
MRPL23,8.1667,8.3214,7.9351,8.9476,7.6108,8.7225,7.5626,8.0642,7.3826,7.4229,7.3739
MRPL24,9.2181,9.6372,9.0609,9.8593,8.9051,10.044,9.1112,9.9811,9.7235,9.2646,9.478
MRPL27,7.1948,7.1417,7.1873,6.6179,7.4608,6.6706,7.1186,7.1288,7.1246,6.2005,6.5028
MRPL28,9.5525,9.2941,8.5634,8.804,7.8519,8.9088,8.3272,9.2693,8.4435,8.6773,8.8181
MRPL30,7.15485,7.919,7.4404,7.6528,7.67825,7.34715,7.3427,7.79535,7.9611,7.5041,8.04205
MRPL32,10.0309,10.0996,9.601,9.5947,10.1001,10.0661,9.8197,9.9149,10.3166,9.7531,9.9341
MRPL33,11.0078,11.8492,11.5325,11.2471,11.4096,11.7432,11.5882,11.6589,11.833,11.4893,11.6997
MRPL39,6.9465,7.4579,6.8924,8.3599,8.307,8.4902,9.1747,8.3908,8.2774,8.5076,8.7998
MRPL4,10.4202,11.1936,10.9209,11.2231,11.0482,11.2515,10.867,10.8073,11.0764,10.749,10.8286
MRPL40,10.7709,10.6244,10.7877,11.2577,10.4275,10.7078,10.1041,10.411,11.215,10.9122,9.9156
MRPL41,10.6145,11.0315,10.3274,9.7401,9.6806,11.2775,10.1203,10.7929,10.1822,9.6934,10.3838
MRPL43,8.6451,9.078,8.90775,9.33275,8.7439,9.37825,8.0137,8.86925,9.2884,8.698,8.6271
MRPL44,11.32675,11.8647,11.4939,11.0835,11.4053,11.7274,11.27385,11.58115,11.51095,11.3163,11.54815
MRPL45,10.2237,10.83645,10.422,10.7654,10.3557,10.37195,10.1926,11.1104,10.98605,10.70105,10.69595
MRPL51,9.4061,9.5126,9.7218,9.6973,9.326,9.1793,9.0086,9.4815,9.5546,9.3801,10.1644
MRPL53,11.4102,11.6482,10.9709,11.2001,10.909,11.3752,11.3172,11.4251,11.4618,10.8976,10.5811
MRPL54,10.3498,9.5572,9.643,8.9971,9.2358,9.9631,8.5132,9.733,9.1495,9.454,10.2833
MRPL55,7.705,7.4175,6.1704,6.3065,6.689,6.4247,6.3909,7.0106,6.8327,6.5041,6.3797
MRPS11,8.577,9.0591,8.8237,8.8402,8.59485,8.83705,8.36105,8.4679,9.26715,9.09235,8.16985
MRPS12,10.00915,9.53985,9.4277,9.86635,9.11645,9.49235,9.3127,9.42485,9.58545,9.12065,9.8459
MRPS17,8.6839,8.8601,8.8079,8.6058,8.7467,9.1106,8.83,9.2959,9.1993,8.5716,8.9527
